meta_id	user_id	screen_name	moc_117	moc_116	pundit	covid_elite	president	media	candidate	governor	official	phi	phi_2
MH11721196	402719755	MarkAmodeiNV2	1	1	0	0	0	0	0	0	0	0.16694467521770848	1.7713319016454747
MH11721193	237299871	RepMoBrooks	1	1	0	0	0	0	0	0	0	1.322487008986057	1.1931818137925947
MH11721191	234057152	RepMGriffith	1	1	0	0	0	0	0	0	0	0.6248368285772791	2.599232056202277
MH11721188	240427862	RepMcKinley	1	1	0	0	0	0	0	0	0	0.47442196292199107	2.748199802404602
MH11721187	242926427	HerreraBeutler	1	1	0	0	0	0	0	0	0	0.36672328106067914	1.8613179979431473
MH11721179	235312723	DesJarlaisTN04	1	1	0	0	0	0	0	0	0	1.057535843510453	1.9911361852709666
MH11721178	235190657	RepChuck	1	1	0	0	0	0	0	0	0	0.8725392423188975	2.141008062069168
MH11721174	240393970	RepJeffDuncan	1	1	0	0	0	0	0	0	0	1.4506434682934444	0.21790296536358225
MS11721173	217543151	SenatorTimScott	1	1	0	0	0	0	0	0	0	1.2947329345032395	-0.6414670108609567
MH11721172	23593446	davidcicilline	1	1	0	1	0	0	0	0	0	-0.7586532481394771	0.7461340750386247
MH11721167	935368364	MikeKellyPA	1	1	0	0	0	0	0	0	0	1.340147112025333	0.8879764989970123
MS11721166	27044466	jameslankford	1	1	0	0	0	0	0	0	0	0.7978196679606686	0.8986940767831115
MS11721166	225921757	SenatorLankford	1	1	0	0	0	0	0	0	0	0.7978196679606686	0.8986940767831115
MH11721165	234822928	RepBobGibbs	1	1	0	0	0	0	0	0	0	0.765835885996054	2.7018176661638855
MH11721163	211420609	RepSteveStivers	1	1	0	0	0	0	0	0	0	0.3801615236681213	2.442652882814667
MH11721162	211530910	RepBillJohnson	1	1	0	0	0	0	0	0	0	0.7003133326061314	2.7094972644445394
MH11721150	1444015610	USRepLong	1	1	0	0	0	0	0	0	0	1.0163191647015453	1.6089938401199817
MH11721150	21572351	auctnr1	1	1	0	0	0	0	0	0	0	1.0163191647015453	1.6089938401199817
MH11721149	237763317	RepHartzler	1	1	0	0	0	0	0	0	0	0.9640400501701994	1.9291029607461774
MH11721148	299883942	CongPalazzo	1	1	0	0	0	0	0	0	0	0.8461866165067932	2.722787459791402
MH11721142	233949261	RepHuizenga	1	1	0	0	0	0	0	0	0	0.5126986172804082	1.880131787080356
MH11721140	232992031	USRepKeating	1	1	0	0	0	0	0	0	0	-0.4841608679357743	1.6617627476618548
MH11721139	960962340	RepAndyHarrisMD	1	1	0	0	0	0	0	0	0	0.5534203336982024	1.8773234785504087
MH11721137	267854863	RepRichmond	1	1	0	0	0	0	0	0	0	-0.5842252039799729	1.136214242952013
MS11721133	59969802	ToddYoungIN	1	1	0	0	0	0	0	0	0	0.5038246227608356	1.3664992827293934
MS11721133	234128524	SenToddYoung	1	1	0	0	0	0	0	0	0	0.5038246227608356	1.3664992827293934
MH11721132	234812598	RepLarryBucshon	1	1	0	0	0	0	0	0	0	0.6461744762916578	2.875735644052021
MH11721128	219429281	RepKinzinger	1	1	0	0	0	0	0	0	0	0.10168425982232124	0.6106135615121662
MH11721123	234797704	AustinScottGA08	1	1	0	0	0	0	0	0	0	0.8255581867936527	2.660768529016131
MH11721118	234014087	RepWilson	1	1	0	0	0	0	0	0	0	-0.679784400520844	0.9280900799295575
MH11721116	281540744	RepWebster	1	1	0	0	0	0	0	0	0	0.888657568558031	2.2745735677580705
MH11721110	239949176	RepKarenBass	1	1	0	0	0	0	0	0	0	-0.7681538495548433	0.7283460468430719
MH11721108	234469322	rep_stevewomack	1	1	0	0	0	0	0	0	0	0.8253218330002631	2.438705920058798
MH11721106	233693291	RepRickCrawford	1	1	0	0	0	0	0	0	0	1.0716227006645447	2.336500885410726
MH11721105	229197216	RepDavid	1	1	0	0	0	0	0	0	0	0.7730173431167513	1.3117781769989414
MH11721103	240760644	RepGosar	1	1	0	0	0	0	0	0	0	1.6726144754027528	-0.3112061785622011
MH11721103	872148729184362497	DrPaulGosar	1	1	0	0	0	0	0	0	0	1.6726144754027528	-0.3112061785622011
MH11721102	381152398	RepTerriSewell	1	1	0	0	0	0	0	0	0	-0.5833502816152494	1.4792557927744205
MH11720959	137794015	RepTedDeutch	1	1	0	0	0	0	0	0	0	-0.612416632806391	1.056101755327369
MH11720959	65541270	TedDeutch	1	1	0	0	0	0	0	0	0	-0.612416632806391	1.056101755327369
MH11720958	88806753	RepGaramendi	1	1	0	0	0	0	0	0	0	-0.5008570095536412	1.7897532748164822
MH11720955	193732179	RepJudyChu	1	1	0	0	0	0	0	0	0	-0.6972224829036769	1.1477338983897711
MH11720954	56864092	RepMikeQuigley	1	1	0	0	0	0	0	0	0	-0.6253576070558141	1.2620834306830113
MS11720953	1136711154435207168	CynthiaMLummis	1	0	0	0	0	0	1	0	0	0.9743932009167208	1.7124480705605538
MS11720953	22831059	SenLummis	1	0	0	0	0	0	1	0	0	0.9743932009167208	1.7124480705605538
MH11720952	78445977	GerryConnolly	1	1	0	0	0	0	0	0	0	-0.6443599829964128	1.2509632340571932
MH11720946	18967498	CongressmanGT	1	1	0	0	0	0	0	0	0	0.5782383191686769	2.606836789591347
MH11720944	20545793	RepSchrader	1	1	0	0	0	0	0	0	0	-0.3676952173929602	2.1473801993943917
MH11720941	153486399	RepMarciaFudge	1	1	0	0	0	0	0	0	0	-0.6254560453741849	1.2660853832770615
MH11720934	84119348	RepPaulTonko	1	1	0	0	0	0	0	0	0	-0.49388348172501667	1.2752220348662355
MS11720932	19318314	SenatorLujan	1	1	0	0	0	0	1	0	0	-0.5930586319474908	1.632161160202127
MS11720932	91125308	benraylujan	1	1	0	0	0	0	1	0	0	-0.5930586319474908	1.632161160202127
MS11720930	1099199839	MartinHeinrich	1	1	0	0	0	0	0	0	0	-0.5256976528001822	1.332271436618014
MH11720927	122174004	repdinatitus	1	1	0	0	0	0	0	0	0	-0.5727537933008164	1.0892112718416758
MH11720927	17907578	dinatitus	1	1	0	0	0	0	0	0	0	-0.5727537933008164	1.0892112718416758
MH11720926	1849261916	RepBlaine	1	1	0	0	0	0	0	0	0	0.7134902575831942	2.51964756989855
MS11720923	145292853	GaryPeters	1	1	0	0	0	0	1	0	0	-0.6183312158104373	0.725532458641824
MS11720923	236511574	SenGaryPeters	1	1	0	0	0	0	0	0	0	-0.6183312158104373	0.725532458641824
MH11720920	14984637	chelliepingree	1	1	0	0	0	0	0	0	0	-0.6220135478552355	0.9439819902659996
MS11720919	1017500185356853248	SenBillCassidy	1	1	0	0	0	0	0	0	0	1.0188317332161216	0.6017513384395696
MS11720919	55677432	BillCassidy	1	1	0	0	0	0	1	0	0	1.0188317332161216	0.6017513384395696
MH11720916	1908143071	RepGuthrie	1	1	0	0	0	0	0	0	0	0.7276712719683656	2.516912368617192
MH11720909	25086658	congbillposey	1	1	0	0	0	0	0	0	0	0.8657332021245374	1.990398820352184
MH11720907	31611298	jahimes	1	1	0	0	0	0	0	0	0	-0.7079528478720609	0.8442783056415039
MH11720903	50152441	RepMcClintock	1	1	0	0	0	0	0	0	0	0.9547871717084706	1.1475858224413473
MH11720902	1081240074946252801	RepKirkpatrick	1	1	0	0	0	0	0	0	0	-0.5491693722315371	1.503114427966423
MH11720762	24913074	RepSpeier	1	1	0	0	0	0	0	0	0	-0.734194803921769	0.8506512346663472
MH11720759	1209417007	SteveScalise	1	1	0	1	0	0	0	0	0	1.6970271298790098	-0.8274268413176105
MH11720758	26051676	RepGusBilirakis	1	1	0	0	0	0	0	0	0	0.7112450212889506	2.3671294734704658
MH11720757	199325935	RepAndreCarson	1	1	0	0	0	0	0	0	0	-0.46069977279468577	1.487994231079554
MH11720756	15356407	RobWittman	1	1	0	0	0	0	0	0	0	0.591453614655885	1.9391911279478105
MH11720755	15394954	boblatta	1	1	0	0	0	0	0	0	0	0.7502722780047577	2.3856390816462043
MH11720750	1410590874	PeterWelch	1	1	0	0	0	0	1	0	0	-0.7051192385048001	0.8872793094177646
MH11720749	1080509366	RepBillFoster	1	1	0	0	0	0	0	0	0	-0.4779611836305731	1.8190225716212332
MH11720748	162069635	RepCohen	1	1	0	0	0	0	0	0	0	-0.6816886119551613	0.8599099575843656
MH11720738	18166778	Jim_Jordan	1	1	0	1	0	0	0	0	0	1.78801380041884	-1.6925786987885618
MS11720735	899978622416695297	gillibrandny	1	1	0	0	0	0	0	0	0	-0.7761220177919288	-0.5798082771540661
MS11720735	72198806	SenGillibrand	1	1	0	0	0	0	0	0	0	-0.7761220177919288	-0.5798082771540661
MH11720733	240812994	RepYvetteClarke	1	1	0	0	0	0	0	0	0	-0.7163985673578681	1.0033823736806378
MH11720729	296245061	RepAdrianSmith	1	1	0	0	0	0	0	0	0	0.6595226172206196	1.9214811254128459
MH11720725	237862972	RepWalberg	1	1	0	0	0	0	0	0	0	0.5506064628756859	2.0181884521188955
MH11720724	364415553	RepSarbanes	1	1	0	0	0	0	0	0	0	-0.5430717506284969	1.65901388305692
MH11720723	384913290	RepJohnYarmuth	1	1	0	0	0	0	0	0	0	-0.6034603333441546	0.8124959450271999
MS11720713	92186819	maziehirono	1	1	0	0	0	0	0	0	0	-0.783158562451338	0.3569752533495983
MH11720712	24745957	RepHankJohnson	1	1	0	0	0	0	0	0	0	-0.5715743383524562	1.5623917113729833
MH11720709	20467163	VernBuchanan	1	1	0	0	0	0	0	0	0	0.837273982537939	1.4456363190409525
MH11720708	1880674038	USRepKCastor	1	1	0	0	0	0	0	0	0	-0.4615454649245999	1.1311807614501153
MS11720707	150078976	ChrisMurphyCT	1	1	0	1	0	0	0	0	0	-0.7932198706591939	-0.10881255386592965
MH11720706	85396297	RepJoeCourtney	1	1	0	0	0	0	0	0	0	-0.42777598656297044	1.8792483275006064
MH11720705	20552026	RepPerlmutter	1	1	0	0	0	0	0	0	0	-0.32016979704481335	1.4478281806770918
MH11720704	584012853	RepDLamborn	1	1	0	0	0	0	0	0	0	0.8133847426409584	1.67591324640679
MH11720703	19739126	GOPLeader	1	1	0	1	0	0	0	0	0	1.616880303444547	-1.275649293887868
MH11720702	385429543	RepMcNerney	1	1	0	0	0	0	0	0	0	-0.36675307648198724	2.719658595291561
MH11720542	18696134	RepSires	1	1	0	0	0	0	0	0	0	-0.32557931831968706	2.1252262920980036
MH11720538	38254095	DorisMatsui	1	1	0	0	0	0	0	0	0	-0.47956360473452725	2.03705601282198
MH11720537	22669526	RepGwenMoore	1	1	0	0	0	0	0	0	0	-0.6532164245637708	1.0480088683272935
MH11720535	17976923	cathymcmorris	1	1	0	0	0	0	0	0	0	0.7451232017596643	1.2377043429959904
MH11720533	210926192	RepCuellar	1	1	0	0	0	0	0	0	0	-0.10970741021292921	2.306996543211992
MH11720530	26424123	RepMcCaul	1	1	0	0	0	0	0	0	0	0.817092481540207	1.4884181573342707
MH11720529	156333623	RepAlGreen	1	1	0	0	0	0	0	0	0	-0.6294037513356735	1.1604532084702783
MH11720527	22055226	replouiegohmert	1	1	0	0	0	0	0	0	0	1.8324353333094348	-0.8855711102857541
MH11720522	27676828	PatrickMcHenry	1	1	0	0	0	0	0	0	0	0.8663266679893564	2.0479299807181164
MH11720521	16256269	virginiafoxx	1	1	0	0	0	0	0	0	0	0.8853686581500256	2.1942152400302
MH11720519	33576489	RepBrianHiggins	1	1	0	0	0	0	0	0	0	-0.4243458437649481	0.8686245869017807
MH11720518	18805303	JeffFortenberry	1	1	0	0	0	0	0	0	0	0.6285699598437472	1.806979993545623
MH11720517	163570705	repcleaver	1	1	0	0	0	0	0	0	0	-0.47761626074633945	1.5439849277558062
MH11720504	1140648348	RepDWStweets	1	1	0	0	0	0	0	0	0	-0.5491621230651973	-0.01463729494561331
MH11720504	115979444	DWStweets	1	1	0	0	0	0	0	0	0	-0.5491621230651973	-0.01463729494561331
MH11720501	245451804	RepJimCosta	1	1	0	0	0	0	0	0	0	-0.28659761111873755	2.5895958854026904
MH11720356	18030431	JudgeCarter	1	1	0	0	0	0	0	0	0	0.9548149954693151	2.038126748152083
MH11720355	15751083	michaelcburgess	1	1	0	0	0	0	0	0	0	0.8079179550684396	1.965354233660806
MS11720351	278145569	MarshaBlackburn	1	1	0	1	0	0	0	0	0	1.6441905598727187	-0.6195189987919519
MH11720344	23124635	TomColeOK04	1	1	0	0	0	0	0	0	0	0.6337248159009822	1.9589178599298018
MH11720343	13491312	RepTimRyan	1	1	0	0	0	0	0	0	0	-0.6189759304645613	0.44855662962921555
MH11720343	466532637	TimRyan	1	1	0	0	0	0	0	0	0	-0.6189759304645613	0.44855662962921555
MH11720342	51228911	RepMikeTurner	1	1	0	0	0	0	0	0	0	0.9473824570973467	1.5508674637912474
MH11720340	432676344	GKButterfield	1	1	0	0	0	0	0	0	0	-0.3977142575520674	1.8308421090515679
MS11720330	18137749	ChrisVanHollen	1	1	0	0	0	0	0	0	0	-0.6205338806661022	1.158733860872392
MH11720329	305620929	Call_Me_Dutch	1	1	0	0	0	0	0	0	0	-0.4138292638969956	1.9133504149632663
MH11720322	1081350574589833221	RepEdCase	1	1	0	0	0	0	0	0	0	-0.4710649401918299	1.7546146446872208
MH11720321	168673083	repdavidscott	1	1	0	0	0	0	0	0	0	-0.31778663972183363	2.386315920210338
MH11720316	37094727	MarioDB	1	1	0	0	0	0	0	0	0	0.6893033908442368	0.7440538572691958
MH11720310	312134473	RepLindaSanchez	1	1	0	0	0	0	0	0	0	-0.47820700139874794	2.2743613556847024
MH11720307	344972339	RepDevinNunes	1	1	0	0	0	0	0	0	0	1.8069132096172018	-1.7501944193090622
MH11720307	54412900	DevinNunes	1	1	0	1	0	0	0	0	0	1.8069132096172018	-1.7501944193090622
MH11720305	28602948	RepRaulGrijalva	1	1	0	0	0	0	0	0	0	-0.5909531242624728	1.1482593022394703
MH11720301	33977070	RepMikeRogersAL	1	1	0	0	0	0	0	0	0	0.8607454372219249	2.7462142374845664
MS11720146	193794406	SenCapito	1	1	0	0	0	0	1	0	0	0.4189933722365051	1.5812202503639727
MH11720145	404132211	RepRickLarsen	1	1	0	0	0	0	0	0	0	-0.5160171528205111	1.697360661743784
MH11720138	254082173	RepJoeWilson	1	1	0	0	0	0	0	0	0	1.015204987269005	1.5289448225726137
MH11720136	18909919	JimLangevin	1	1	0	0	0	0	0	0	0	-0.5035785795807789	1.480571928429042
MH11720124	29766367	RepSamGraves	1	1	0	0	0	0	0	0	0	0.8272602781641213	1.345338015555443
MH11720122	516880804	BettyMcCollum04	1	1	0	0	0	0	0	0	0	-0.6502955644724278	0.34904408389911307
MH11720119	310310133	RepStephenLynch	1	1	0	0	0	0	0	0	0	-0.582836337194604	1.116067304594839
MH11720107	22509548	DarrellIssa	1	0	0	0	0	0	0	0	0	1.2360806571386966	-0.43955027130274466
MH11720107	63650107	repdarrellissa	1	0	0	0	0	0	0	0	0	1.2360806571386966	-0.43955027130274466
MH11720104	29501253	RepAdamSchiff	1	1	0	1	0	0	0	0	0	-0.8121532145608534	-0.8630970454526016
MS11720101	5558312	JohnBoozman	1	1	0	0	0	0	0	0	0	0.6086624818028209	1.9672362755159962
MH11715616	442824717	RepRichardNeal	1	1	0	0	0	0	0	0	0	-0.6010525296346995	1.4531968953312127
MH11715454	31801993	FrankPallone	1	1	0	0	0	0	0	0	0	-0.49112082292537884	1.6278008923363332
MH11715448	15764644	SpeakerPelosi	1	1	0	1	0	0	0	0	0	-0.7452137013543685	-1.2160121119180134
MH11715446	124224165	RepFredUpton	1	1	0	0	0	0	0	0	0	0.23552269709137533	1.6999084671798124
MH11715438	155669457	RepDavidEPrice	1	1	0	0	0	0	0	0	0	-0.4933586816080834	1.08548593690859
MH11715433	1276209702322438148	RepKweisiMfume	1	0	0	0	0	0	0	0	0	-0.6990374735553426	0.5328532970372372
MH11715433	1191327658124165123	Mfume4Congress	1	0	0	0	0	0	0	0	0	-0.6990374735553426	0.5328532970372372
MS11715424	7270292	JimInhofe	1	1	0	0	0	0	1	0	0	0.9782727836166961	1.0216863791787767
MH11715410	252249233	RepPeterDeFazio	1	1	0	0	0	0	0	0	0	-0.5371631631490453	1.4727894913363155
MS11715408	109071031	SenatorCardin	1	1	0	0	0	0	0	0	0	-0.5103568964091894	1.3472265028817128
MH11715029	581141508	RepMarcyKaptur	1	1	0	0	0	0	0	0	0	-0.45724990578599484	1.4688896430099556
MS11715021	247334603	SenatorDurbin	1	1	0	1	0	0	1	0	0	-0.6767544634642846	0.34040101142706863
MS11715021	308794407	DickDurbin	1	1	0	0	0	0	1	0	0	-0.6767544634642846	0.34040101142706863
MH11715019	22523087	repjimcooper	1	1	0	0	0	0	0	0	0	-0.5305613154788109	0.6103897083971347
MS11715015	381577682	TomCarperforDe	1	1	0	0	0	0	0	0	0	-0.3885523714229803	1.6809651203982852
MS11715015	249787913	SenatorCarper	1	1	0	0	0	0	0	0	0	-0.3885523714229803	1.6809651203982852
MS11714921	1249982359	senatemajldr	1	1	0	1	0	0	1	0	0	1.1001109163041178	-1.232740400921623
MH11714873	22012091	LeaderHoyer	1	1	0	0	0	0	0	0	0	-0.5368580160756977	1.1049538530659484
MS11714871	250188760	RonWyden	1	1	0	1	0	0	0	0	0	-0.6679171688134982	0.6117149265152724
MS11714858	17494010	SenSchumer	1	1	0	1	0	0	0	0	0	-0.7347147246635375	-0.8752962347633072
MH11714854	550401754	RepHalRogers	1	1	0	0	0	0	0	0	0	0.6541573149731935	2.366679565886873
MS11714435	1129029661	EdMarkey	1	1	0	1	0	0	1	0	0	-0.8091300703646916	-0.014069913341369563
MS11714435	21406834	SenMarkey	1	1	0	0	0	0	0	0	0	-0.8091300703646916	-0.014069913341369563
MS11714307	242836537	SenatorLeahy	1	1	0	0	0	0	0	0	0	-0.6238512761929121	0.9086657350089016
MS11714226	10615232	ChuckGrassley	1	1	0	1	0	0	0	0	0	1.0727340285731228	-0.5782754447728924
MH11714066	37007274	repdonyoung	1	1	0	0	0	0	0	0	0	0.4588647871371407	2.068241060909154
MH11621189	18229117	duffy4wisconsin	0	1	0	0	0	0	0	0	0	1.397815434711727	0.10978782413360541
MH11629375	18277655	reppeteking	0	1	0	0	0	0	0	0	0	0.7409101965631959	0.6131823830229628
MH11620948	20053279	reppeteolson	0	1	0	0	0	0	0	0	0	0.7669892997960874	2.249432592713926
MS11621112	20879626	corygardner	0	1	0	0	0	0	1	0	0	0.2750973548922748	0.6107424042546931
MS11640304	21669223	lamaralexander	0	1	0	0	0	0	0	0	0	0.42580911307607994	1.012117400416577
MH11620532	23976316	repkenmarchant	0	1	0	0	0	0	0	0	0	0.8884924421391656	2.4699684567215554
MH11621324	26637348	tulsigabbard	0	1	0	1	0	0	0	0	0	-0.02832756763316611	-1.0088336932239816
MH11629546	26778110	repwalterjones	0	1	0	0	0	0	0	0	0	0.6332330703255826	2.082528632928751
MH11615431	29450962	repjohnlewis	0	1	0	0	0	0	0	0	0	-0.8397045401924425	-0.5475722894157476
MS11641904	29495695	kloeffler	0	1	0	0	0	0	1	0	0	1.706360822407043	-1.053009390086303
MH11629932	32010840	repgregwalden	0	1	0	0	0	0	0	0	0	0.20345087376724127	2.0120221201907884
MH11629134	33563161	repjoseserrano	0	1	0	0	0	0	0	0	0	-0.47917092641942793	1.9650954791359796
MH11621376	42481696	bradleybyrne	0	1	0	0	0	0	0	0	0	1.4998871774933662	0.7978643240914693
MH11620325	48117116	stevekingia	0	1	0	0	0	0	0	0	0	1.2351678809869975	0.07034675450452953
MH11620947	52503751	drphilroe	0	1	0	0	0	0	0	0	0	0.8867437325666082	2.1523960389186207
MS11629924	60828944	senatortomudall	0	1	0	0	0	0	0	0	0	-0.4891219796066589	1.4972896857180071
MS11614852	75364211	senpatroberts	0	1	0	0	0	0	0	0	0	0.5262650455048784	1.8969273258998716
MS11640304	76649729	senalexander	0	1	0	0	0	0	0	0	0	0.42580911307607994	1.012117400416577
MS11629909	78403308	senatorisakson	0	1	0	0	0	0	0	0	0	0.4732864576486458	1.178927938129283
MH11615603	164007407	repeliotengel	0	1	0	0	0	0	0	0	0	-0.4986031690004137	1.6902113215180667
MH11620962	190328374	reptomgraves	0	1	0	0	0	0	0	0	0	1.017448311458917	2.120795891827351
MH11615124	193872188	repvisclosky	0	1	0	0	0	0	0	0	0	-0.052191208507731054	2.4084005880146084
MH11621943	196362083	repbenmcadams	0	1	0	0	0	0	0	0	0	-0.26567748782781764	0.06370012527116398
MH11615612	221792092	nitalowey	0	1	0	0	0	0	0	0	0	-0.5314294032954089	1.5733370596412017
MH11621192	224294785	repmartharoby	0	1	0	0	0	0	0	0	0	0.9236183184192505	2.191602790326275
MH11691143	233842454	justinamash	0	1	0	1	0	0	0	0	0	-0.2680484631170385	-0.2976440492051231
MH11621189	234022257	repseanduffy	0	1	0	0	0	0	0	0	0	1.397815434711727	0.10978782413360541
MS11621112	235217558	sencorygardner	0	1	0	0	0	0	1	0	0	0.2750973548922748	0.6107424042546931
MH11621182	237312687	repbillflores	0	1	0	0	0	0	0	0	0	0.9993889582286686	2.012170144047918
MS11641705	239548513	dougjones	0	1	0	1	0	0	1	0	0	-0.7642440902797761	0.021891689042611816
MH11621111	242873057	reptipton	0	1	0	0	0	0	0	0	0	0.36066756121668864	2.1963635949326505
MH11621101	252819323	reptomreed	0	1	0	0	0	0	0	0	0	0.2782178236075059	1.9222182694274075
MS11649706	291756142	senatorenzi	0	1	0	0	0	0	0	0	0	0.5019739996496632	2.0275778343123716
MH11620531	295685416	conawaytx11	0	1	0	0	0	0	0	0	0	1.0379525785792894	2.110773441096852
MH11629572	377534571	mactxpress	0	1	0	0	0	0	0	0	0	0.827867341407204	2.499462138682263
MH11621925	412595957	replancegooden	0	1	0	0	0	0	0	0	0	NA	NA
MH11620108	432771620	repsusandavis	0	1	0	0	0	0	0	0	0	-0.4284574002476894	1.8992749125118937
MH11620720	510516465	daveloebsack	0	1	0	0	0	0	0	0	0	-0.24079104740581941	0.7953485400398841
MH11620147	584912320	lacyclaymo1	0	1	0	0	0	0	0	0	0	-0.4098412767034248	1.0379827751102535
MH11629587	787373558	repcummings	0	1	0	0	0	0	0	0	0	-0.8079580775429746	-0.026830580516122842
MH11614657	851621377	jimpressoffice	0	1	0	0	0	0	0	0	0	0.844182411257934	1.2771282269122048
MH11621348	963480595	repmarkmeadows	0	1	0	0	0	0	0	0	0	1.8499396686302862	-1.4619187714191082
MH11620508	1009269193	replipinski	0	1	0	0	0	0	0	0	0	-0.23692974583310084	2.302654544063924
MH11621335	1055907624	repjoekennedy	0	1	0	1	0	0	0	0	0	-0.8198595091620628	-0.31144355701411264
MH11621345	1058256326	repchriscollins	0	1	0	0	0	0	0	0	0	NA	NA
MH11621349	1058460818	repholding	0	1	0	0	0	0	0	0	0	0.6761571547971604	2.4889452374845873
MH11621323	1060487274	repdougcollins	0	1	0	1	0	0	1	0	0	1.9989574702089306	-1.4163742863832873
MH11621324	1064206014	tulsipress	0	1	0	0	0	0	0	0	0	-0.02832756763316611	-1.0088336932239816
MH11621369	1068499286	repdennyheck	0	1	0	0	0	0	0	0	0	-0.633143228181256	1.4524462586593088
MH11621317	1071900114	reptedyoho	0	1	0	0	0	0	0	0	0	1.0326919331487046	1.380725153025105
MH11621331	1074101017	susanwbrooks	0	1	0	0	0	0	0	0	0	0.49254026288630504	2.096446206458641
MH11621305	1074412920	reppaulcook	0	1	0	0	0	0	0	0	0	0.47696302797951023	2.700328731402706
MH11614863	1289319271	repchrissmith	0	1	0	0	0	0	0	0	0	0.3428492108888981	1.4886843095697497
MH11620963	1305596696	rep_hunter	0	1	0	0	0	0	0	0	0	NA	NA
MS11641501	1397501864	perduesenate	0	1	0	0	0	0	1	0	0	1.0562146311985465	0.2979734568534292
MH11621376	2253968388	repbyrne	0	1	0	0	0	0	0	0	0	1.4998871774933662	0.7978643240914693
MH11621122	2382685057	reprobwoodall	0	1	0	0	0	0	0	0	0	0.8808974091762705	2.316158077237041
MH11629337	2433737761	rephastingsfl	0	1	0	0	0	0	0	0	0	-0.5232844200236334	1.4717984517047904
MH11621549	2847221717	repratcliffe	0	1	0	0	0	0	0	0	0	2.048995535365465	-1.2828319180722585
MS11641501	2863210809	sendavidperdue	0	1	0	0	0	0	0	0	0	1.0562146311985465	0.2979734568534292
MH11621522	2962891515	repabraham	0	1	0	0	0	0	0	0	0	1.3512042737565908	1.4091961227500858
MH11621550	2963445730	hurdonthehill	0	1	0	0	0	0	0	0	0	0.09335202379641613	0.42567077651891894
MS11621501	2964949642	senmcsallyaz	0	1	0	0	0	0	1	0	0	1.3438607268968477	-0.5010811528069362
MH11621543	2966205003	repmarkwalker	0	1	0	0	0	0	0	0	0	1.3854490486060738	0.7832239472343233
MH11621947	750046943905058816	debbieforfl	0	1	0	0	0	0	0	0	0	-0.6788269443402314	1.0975387405557702
MS11641701	803694179079458816	senkamalaharris	0	1	0	1	0	0	0	0	0	-0.8574226415403298	-1.2893886649584305
MH11621737	811632636598910976	reppaulmitchell	0	1	0	0	0	0	0	0	0	-0.09876858001203727	1.3077656227266312
MH11621742	816111677917851649	reprooney	0	1	0	0	0	0	0	0	0	0.41124151366030676	1.4450130503164327
MH11621913	826589191412862976	joecunninghamsc	0	1	0	1	0	0	0	0	0	-0.6487480014060665	0.7056215194517084
MH11621932	839226269627621376	katiehill4ca	0	1	0	1	0	0	0	0	0	-0.8156729079618614	0.049774074286664374
MH11621958	892491627088011264	maxrose4ny	0	1	0	0	0	0	0	0	0	-0.6541430562243493	0.6572815278076295
MS11641705	941080085121175552	sendougjones	0	1	0	0	0	0	0	0	0	-0.7642440902797761	0.021891689042611816
MH11621963	1060584809095925762	repshalala	0	1	0	0	0	0	0	0	0	-0.6705340749601758	0.9005012242822122
MH11621932	1068273911224094721	repkatiehill	0	1	0	0	0	0	0	0	0	-0.8156729079618614	0.049774074286664374
MH11621960	1075080722241736704	repharley	0	1	0	0	0	0	0	0	0	-0.7174333802678141	1.363223158291671
MH11621958	1078692057940742144	repmaxrose	0	1	0	0	0	0	0	0	0	-0.6541430562243493	0.6572815278076295
MH11621913	1080198683713507335	repcunningham	0	1	0	0	0	0	0	0	0	-0.6487480014060665	0.7056215194517084
MH11621982	1080307235350241280	rep_watkins	0	1	0	0	0	0	0	0	0	1.2688897287779088	0.870489887206899
MH11621957	1080504024695222273	repriggleman	0	1	0	0	0	0	0	0	0	0.7055393226054483	0.6625696603641877
MH11621976	1080830346915209216	reptorressmall	0	1	0	0	0	0	0	0	0	-0.6737780611588435	1.4051187633966582
MH11621909	1080875913926139910	reptjcox	0	1	0	0	0	0	0	0	0	-0.5076920512752814	2.198772755412057
MH11621947	1080941062028447744	repdmp	0	1	0	0	0	0	0	0	0	-0.6788269443402314	1.0975387405557702
MH11621904	1080978331535896576	repbrindisi	0	1	0	0	0	0	0	0	0	-0.5024118501931539	1.4469765140738629
MH11621907	1080986167003230208	repgilcisneros	0	1	0	0	0	0	0	0	0	-0.572483930408719	2.0303205709043923
MH11621918	1081256295469068288	repfinkenauer	0	1	0	0	0	0	0	0	0	-0.4605326961574854	0.914783945624711
MH11621981	1082416697380913152	repmichaelwaltz	0	1	0	0	0	0	0	0	0	1.6290093716152076	0.1938874277244119
MH11621933	1083019402046513152	repkendrahorn	0	1	0	0	0	0	0	0	0	-0.35620621127197144	0.8116609087283876
MH11621980	1083469084648505344	congressmanjvd	0	1	0	0	0	0	0	0	0	1.4269430951703457	-0.288649209511552
MH11621967	1090328229548826627	reprossspano	0	1	0	0	0	0	0	0	0	1.1525085231689627	1.086641396164749
MS11641904	1200451909406121984	senatorloeffler	0	1	0	0	0	0	1	0	0	1.706360822407043	-1.053009390086303
pres_biden	1349149096909668363	potus	0	0	0	0	1	0	1	0	0	-0.7626763036647616	-1.4406796383306815
pres_biden	939091	joebiden	0	0	0	1	1	0	1	0	0	-0.7626763036647616	-1.4406796383306815
