screen_name	user_id	politician	phi	phi_2
dougdauntless	97963881	0	-1.1598366961453166	0.7272348748954108
drdigipol	6092972	0	0.862671131904703	-0.24878087975535787
drmartyfox	26900055	0	-1.394619357786914	0.9304088035246979
drphilroe	52503751	0	-0.4814459379897209	-2.0689031612122113
drudge	247723476	0	-0.8474078510388118	0.9229051334920669
drudge_report	14669951	0	-0.6984120338329964	0.9211885580846292
dscc	14466538	0	0.905468749537341	-0.34774355496908693
dwstweets	115979444	1	0.8433787983159885	-0.10725176051646892
dylanratigan	48847011	0	0.7967196420093057	0.03121048512808235
eagle_vision	73774016	0	NA	NA
ebertchicago	79797834	0	1.000177916637355	0.5770118493469086
econjared	297067961	0	0.8756518407435652	-0.3488451506304932
edincali	27503607	0	-1.508001441401261	0.7327276421698744
edistomoore	94857536	0	-1.4914810838886472	0.5968244730321955
edshow	75052666	0	0.9790999054962247	0.13231676391589128
edwrather	27671624	0	-1.5532810415609848	0.6529271579245663
ejdionne	453319164	0	1.001301722255926	-0.11520186911785599
eleanornorton	23600262	1	0.9718152200631449	-0.6527520160602144
elirubenstein	440688620	0	-0.6122981965730945	0.206663660051823
elizabethforma	357606935	1	1.1305394634012744	0.7936472597701246
ellenpage	255747911	0	1.1058786507059406	0.6925271934786402
elmonte08	48038030	0	1.0318860793618294	-0.3128984956709046
emfingersscout	70156027	0	-1.4601780054411078	0.959443659420198
emilyslist	63262233	0	1.0882946192470475	-0.00563919802598256
ericamey2	930784507	0	NA	NA
ericarn4usa	20347310	0	-1.4667256202874674	0.7106177475713132
ericboehlert	34643610	0	1.0460110868688002	-0.1972636771974137
ericbolling	14839147	0	-1.2464492648156955	1.3061312764577535
ericcantor	18891923	1	-0.6561934678364528	0.3230162816478996
eugene_robinson	59031230	0	1.0248784569939986	0.03697571634815986
evalongoria	110827653	0	0.8370063464003761	0.699540537756633
everytown	250386727	0	1.10549964470852	0.16003204715635827
evilconservativ	25029390	0	-1.470620812790163	0.6205991084542358
ewdolan	29309901	0	0.926125295705007	-0.0552783896935168
ewerickson	640893	0	-0.7923224433703263	0.4732680029918881
exposeliberals	21707592	0	NA	NA
ezraklein	18622869	0	0.9981729588771886	0.2822648496543229
f396	110863694	0	-1.4249052720640236	0.5270666601766553
fakedansavage	313091751	0	1.137578712074658	0.4226776132706466
famousquotenet	14367719	0	NA	NA
fareedzakaria	41814169	0	0.9326142944698114	0.27055416391238885
farenthold	17896154	0	-0.6215852174177624	-1.0177937122482392
fbnstossel	158769098	0	-1.1330533653319934	1.1028313661451692
feministing	30000912	0	1.1149628665745421	0.28706179928207637
ffrnewsnet1	428081159	0	NA	NA
fiestabuckeye	169629177	0	-1.5238184364511569	0.5924646633904016
financialtimes	4898091	0	0.5940137826001356	0.507357287426405
fingersflying	50836292	0	NA	NA
finigoodman	212670233	0	-1.214664779421599	0.5471896699279375
finneyk	45671898	0	0.9678378051343783	-0.15149932453232706
fishwithdan	80601437	0	-1.0460979214346637	0.6850611864793529
fitzzer777	525630064	0	NA	NA
fladems	76027332	0	0.9221901481214101	-0.17915320579090768
flotus	1093090866	0	1.0373844133346843	0.7402230000269935
foramerica	190905427	0	-1.3194038212208756	0.8786265582776501
forbes	91478624	0	0.6258791715067022	0.668908947514818
forewit	311137675	0	-1.1980553567936587	0.6831510848240002
foxandfriends	15513604	0	-1.0187040371281044	1.19245199038925
foxbusiness	56413858	0	-0.911842365639777	0.9150634072010457
foxnation	37764422	0	-1.1518095676523648	1.0968402855973411
foxnews	1367531	0	-0.24486544205854102	0.998974792996853
foxnewsalert	31540671	0	-0.978641125976416	1.0636760940451315
foxnewspolitics	16032925	0	-0.7933360786684642	0.8523640681713325
franklautenberg	135297032	1	0.6429145449208002	-1.3781995180502193
frankpallone	31801993	1	0.7450868468944106	-1.5006731879337352
frankrichny	79366215	0	1.0644937978161386	0.11424138817057068
fredbarnes	15731751	0	-1.0856250407386425	0.42729774442893836
fredthompson	2704951	0	-1.1792722342160564	0.7722546579959992
freedomdisciple	823112684	0	-1.4115582474098967	0.8442059888179262
freedomworks	14730894	0	-1.2540234813321742	0.876334592711941
ft	18949452	0	0.6092500821281549	0.4964642983697838
ftr__radio	19114646	0	-1.3468590706772183	0.5984025467621991
funnyordie	15693493	0	0.899159493033088	0.8353636450757799
gabby_hoffman	104342107	0	-1.3395761336539809	0.5779169364717787
gabbygiffords	44177383	1	0.9877345835911704	0.027397599830913597
galtsgirl	74014041	0	-1.2566044409116526	0.5992001298693908
garysinise	128393253	0	-0.5535060186212378	0.998069855884736
gatesfoundation	17899109	0	0.9132553879628795	0.4256900883364767
gatewaypundit	19211550	0	-1.3516964508679326	0.9858173092231722
gavinnewsom	11347122	0	1.0484588440063087	0.38128362641026553
gawker	8936082	0	0.9304738394813814	0.5367564843875762
gaylandanderson	60699354	0	-0.8381276604639062	0.7046329952176114
gayleking	29546945	0	0.9172252710871482	0.605696292807001
gaypatriot	18244206	0	NA	NA
genemcvay	27789999	0	-1.441245318374996	0.8367873545620067
geoff9cow	21717987	0	1.046438243262898	-0.16697376170152983
georgehwbush	475988505	0	0.07690405033388423	0.4351281112763037
georgetakei	237845487	0	1.0960187844170046	0.5900508412356442
gerfingerpoken	96442308	0	NA	NA
gerryconnolly	78445977	1	0.878328294388165	-1.1149947038149073
ggreenwald	16076032	0	0.6321995715820803	0.3154663032336926
glaad	31583882	0	1.103003778568922	0.42438683994324977
glennbeck	17454769	0	-1.032284007832517	1.2219332727390093
gloriasteinem	48269483	0	1.1111369445516823	0.36091865646442844
goangelo	53130511	0	1.0453068479231993	-0.20534531007159548
goldietaylor	15862440	0	1.0564967745536107	-0.012652861249420664
good	19621110	0	1.018146746928649	0.5277435576075693
gop	11134252	0	-0.6043817192878853	0.9016377380808015
gopathetic	15280845	0	1.0503275854248713	-0.36095816696990696
gopblackchick	108807556	0	NA	NA
gopleader	19739126	1	-1.0780209426601373	0.9559955801539757
gopwhip	2693983838	1	-0.7832113658636172	-1.3254108053143836
gottalaff	15368940	0	1.0232019759471522	-0.28594915559967715
govchristie	90484508	0	-0.20078676789295502	0.5842600481172896
governorperry	18906561	0	-0.8815723700891613	0.7556876147671214
