screen_name	user_id	politician	phi	phi_2
katiecouric	18812301	0	0.8378651109929212	-0.473204010988515
katiepavlich	48459553	0	-1.1459476348938553	-1.1042333922806438
katrinanation	59159771	0	1.0356543481593588	0.028676486308752386
katyinindy	20958510	0	-1.2834617604566625	-0.7690705966231123
kchenoweth	31641658	0	0.9294241284599244	-0.6834829397697432
kdrum	18276341	0	1.0153154130569342	0.15308284220478066
keithboykin	21728303	0	1.1498258237338912	0.05589659819888272
keithellison	14135426	1	1.1631283786261533	-0.05519820804451931
keitholbermann	130617778	0	1.1304263559784222	-0.3433568168166262
kellyayotte	229592356	1	-0.3225327704378512	0.7928128818585045
kennettdems	959596692	0	1.0612038405248265	0.32217431864436336
kenwahl1	97912404	0	-1.3836483424886166	-0.8987964534982921
kerrywashington	205302299	0	1.0361037560415474	-0.5925356873299833
kesgardner	182251918	0	NA	NA
kevinspacey	27457788	0	0.8661154654142051	-0.6607339726974722
kilmeade	43919633	0	-1.191803835217338	-1.2868481371071694
kimguilfoyle	25101996	0	-1.0674387184261414	-1.3116052007846084
kirstenpowers	14335880	0	-0.6661635324542954	-0.8730647392495388
klsouth	32497478	0	-1.3763641125345984	-0.8056620875913628
krauthammer	27744185	0	-0.9387910182586297	-1.1471272063569178
kristenschaaled	130922325	0	1.1650822089261212	-0.5512640957935394
krystalball	21862217	0	0.9895281263872155	-0.027052184398393752
kurtschlichter	18089606	0	-1.2313092978057336	-0.7995979048752172
ladowd	379479080	0	-1.4396958575840617	-0.791806844215162
ladygaga	14230524	0	0.9235975797323133	-0.7018510760339606
lamarsmithtx21	15856366	1	-0.4134225678816872	1.9096189294707808
laprogressive	18554720	0	1.0703493681913505	0.09523146668378554
larryelder	195271137	0	-1.231693161901695	-1.1203550503989705
lastgreatstand	466090255	0	-1.3961193487656487	-0.8762681295937564
latimes	16664681	0	0.8242783686565653	-0.3924918465822909
lawrence	158426909	0	1.0942952462440636	-0.3049981080385638
leeterryne	18317325	1	-0.39947961724913916	1.9293382608076823
leftoutloud	329443994	0	1.1119995231918005	0.26201098684343055
leftsideannie	71715641	0	1.1560671452915596	0.3414149931354652
lemarquand	294892027	0	-1.5030828440343327	-0.9162511285500694
lenadunham	31080039	0	1.1183301488129147	-0.610708576849706
leodicaprio	133880286	0	0.9230288217544792	-0.7102429663355437
lessgovmorefun	547969112	0	-1.3592147485423574	-0.9685729215069175
lexielewis888	502067536	0	-1.424594748020039	-0.9557324870179162
libertybritt	26344615	0	-1.3182895109876813	-0.8705239358256948
libertyjuice	118401061	0	-1.3950748535221178	-0.8027986797836804
libertyladyusa	212302405	0	-1.35895583540442	-0.8470940965971163
libertysurfer	28918971	0	-1.3572919760104962	-0.9242686848620366
lifenewshq	50434933	0	-1.2294014397067692	-0.7572747952954172
limbaugh	22047070	0	-1.2115511179346856	-1.2519463051123014
lindasuhler	347627434	0	-1.231160596085304	-1.1295988060893989
linnyitssn	228554424	0	1.1175879141981617	0.18861829486733164
lisamurkowski	18061669	1	0.6638671807632638	0.7482876197691927
liz_cheney	98471035	0	-1.1059160143240896	-0.7342018843759751
lizzwinstead	57917441	0	1.1521526406190392	-0.10242965601032282
lolgop	11866582	0	1.1429750277855406	-0.2257799892968445
lorettasanchez	108376246	1	0.7511502493380183	1.2651405739255988
loudobbsnews	26487169	0	-1.074608375734499	-1.1726003248077959
louisck	2218092372	0	NA	NA
louiseslaughter	63169388	1	0.8840910522943664	1.091935903721962
lr3031	34434801	0	-1.3498311336055255	-0.7152878017800423
lrihendry	129235890	0	-1.3080759068106322	-1.1094598179690753
lukerussert	21220931	0	0.8034546823252312	-0.12421478626584984
mad_humor	1620539378	0	-1.1074000057621127	-0.8673779376291219
maddow	16129920	0	1.0927699545756857	-0.4847344754080205
maddowblog	91180720	0	1.1347744723582864	-0.25575862162206603
madicino	19511717	0	-1.4733413824429207	-0.7384506053615532
marble300	66265121	0	-1.5483047216841892	-0.7970466817519836
marchaig	89277004	0	-1.4360740025214445	-0.8952316157149991
marchilliker	143695063	0	-1.3158380681048396	-1.1254271785664427
marcorubio	15745368	1	-0.411351575488273	-1.0347267872373218
margaretcho	16305330	0	1.1390692827552527	-0.4918287631567952
mariodb	37094727	0	-0.13163475182382034	1.0254658479489018
markeymemo	3047090620	0	0.7196132376044407	-1.097904187114921
marklevinshow	38495835	0	-1.1896326982503855	-1.3368889826741697
markos	24431892	0	1.0538047966685447	0.007329690798067098
markrmatthews	16814727	0	-0.905734905562245	-0.4774903559995492
markruffalo	47285504	0	1.100160809587077	-0.5189318423266854
marksteynonline	270412323	0	-1.333171910594616	-1.1807044363399026
markudall	8128442	1	0.6388337664755247	1.0943730997893524
markwarner	7429102	1	0.8576811348107496	0.5470817048878867
marshablackburn	278145569	1	-0.7124809171326417	0.681187004532133
marstu67	851711263	0	1.144619091164761	0.15462183202152627
marthamaccallum	46681100	0	-1.1506162571300331	-1.2564761895349488
marthaplimpton	281390508	0	1.1938713038571938	-0.36272267713656897
martinbashir	270013816	0	1.0492520566406458	0.05848241680523641
mashable	972651	0	0.8353714827298725	-0.53314407064477
mastadonarmy	127486569	0	-1.3993751157735261	-0.4716286387079987
mattbatzel	52944689	0	-1.2754780579505278	-0.7500935564392243
mattyglesias	15446531	0	1.0149445960587125	-0.039263684617509655
mattyiceaz	221969181	0	1.0881584542826301	0.08978209460477386
maxinewaters	36686040	1	1.2181727254755632	-0.1939403077588442
maziehirono	92186819	1	0.9926256831393345	0.831691106383613
mccaskilloffice	57065141	1	0.7549373891918086	0.9084223573910766
mcconnellpress	339822881	1	-0.05284066974713119	0.49274970355538583
mch7576	754135908	0	1.0909440364111898	0.28468953146934634
megynkelly	110445334	0	-0.3238953550301945	-0.9704373009711343
melindagates	161801527	0	0.9693428469728949	-0.39402464430514633
melissatweets	14728168	0	-1.1637794440828482	-0.4263619543424345
mercuryoneoc	343772856	0	-1.4352010098660564	-0.9801743355300917
mericanrefugee	947843994	0	-1.3798224265354624	-0.8576800614073279
messina2012	356885109	0	0.8989134967027199	0.1649595090126634
mharrisperry	18587457	0	1.106212581886793	-0.20031173759812346
mhpshow	475286355	0	1.077092080340856	-0.11169069823510157
miablove	343171266	1	-1.2799731486987582	-1.1051635975150527
miafarrow	33235771	0	1.0641471537010398	-0.3015681422521101
michaelcburgess	15751083	1	-0.4694769968425684	1.9137030192878073
michaeledyson	55334133	0	1.1100125776319958	-0.20162869514685539
michaelemlong	17527466	0	-1.1899439934683615	-0.3881062285318345
michelebachmann	18217624	1	-1.015270452497329	-1.0411673443008536
michellemalkin	15976697	0	-1.0650034558611041	-1.2424191447548663
michelleobama	409486555	0	1.1512685208039208	-0.560942100596143
middleamericams	55370049	0	1.1001367518502072	0.2980683745051596
mikandynothem	492833134	0	-1.220647813175233	-0.9853844647546819
mike_beacham	829735580	0	-1.3449532015073125	-1.0244556385015158
mike_johanns	2982221968	0	NA	NA
mikebloomberg	16581604	0	0.8441825527710834	-0.3743683131327803
mikecrapo	600463589	1	-0.04862501598383638	1.932407184356213
miller51550	66951419	0	-1.2925514721721019	-0.8500571048311467
mindykaling	23544596	0	1.0639370704315698	-0.6213840163897737
mitchellreports	89820928	0	0.9431586714580145	-0.23200617327959844
mittromney	50055701	0	-0.2116167982622231	-0.8358660368178314
mkhammer	4923811	0	-0.9724604471707634	-0.8799421626034266
mmfa	13493302	0	1.0332494164580217	-0.08248096863245145
mmflint	20479813	0	1.1304398862546914	-0.46485334407910983
mmmoonie	196871565	0	-1.506179215116773	-0.867834369357901
momsdemand	1017637447	0	1.1426299797359463	0.06037955584881243
monicacrowley	166990746	0	-1.1856047063953241	-1.2899889496919938
moonbattery1	254732884	0	-1.4426034381040531	-0.928115718615703
morningmika	18227519	0	0.9368979566034744	-0.2630260852606549
motherjones	18510860	0	1.0905143500943484	-0.21786390374159825
moveon	26657119	0	1.1303362450343064	-0.11543137884098008
mrclean2012	17714851	0	-1.3979736537538807	-0.6575395096945211
msnbc	2836421	0	0.9257871093440345	-0.39262768732311043
mtaibbi	38271276	0	1.0896432753391305	-0.16950759552071173
mthorntoncpa	573972193	0	-1.3092758793655568	-0.6320269478446738
mundyspeaks	110918004	0	-1.4216621024028462	-0.6171986635124946
nahbabynah	792660210	0	-1.3469999488467592	-0.9437442448964369
nancypelosi	15764644	1	1.0436731078450363	-0.400404905327938
nansen	14389132	0	-0.5425364089492742	-0.26566263605547386
nasa	11348282	0	0.7971618946430346	-0.5894690403712686
natesilver538	16017475	0	0.9723941009396236	-0.2892435354915287
natgeo	17471979	0	0.831875685692281	-0.5838828531235981
natshupe	158060289	0	-1.3873917946008776	-0.9244448298621035
naughtybeyotch	475811383	0	-1.3927033363402623	-1.0802864904753473
nbcnews	14173315	0	0.7616611934461504	-0.5029522387105322
neiltyson	19725644	0	1.0902998866102418	-0.5039057494987249
netanyahu	17061263	0	-0.7689046550412162	-0.9216831182394563
newsbusters	45190383	0	-1.1928041288057891	-0.8926250650643834
newshour	14437914	0	0.9019864094362876	-0.1961564528280089
newsweek	2884771	0	0.7809740001051363	-0.39175560937817766
newtgingrich	20713061	0	-0.6709752175530251	-0.968530578356249
newyorker	14677919	0	0.9894269898137164	-0.4505052735616799
nf3l	417388541	0	-1.464066517931459	-0.7753892411457297
nicholsuprising	466519303	0	1.0892400895843908	0.18856987869467534
nickegoroff	19515059	0	-1.3126302126760236	-0.7082486909815748
nickkristof	17004618	0	0.9988193956252158	-0.24494349988232714
nikiinthehouse	242892689	0	0.9062120710929618	0.670273297449999
nikkihaley	37666984	0	-0.5822267546634696	-0.58603092146693
ninaturner	188793260	0	1.1062480671038322	0.04979771567675132
nitalowey	221792092	0	0.804171312767914	1.274660380051244
noh8campaign	32774989	0	1.13781954778581	-0.3264265494566934
noltenc	16163639	0	-1.213189975077006	-0.944463257933789
norahodonnell	21111896	0	0.707725522833505	-0.07796657610421287
norsu2	149315713	0	-1.3681805962019538	-0.6861419972920705
nowwithalex	409456907	0	1.025020870137873	-0.09646676215161651
npr	5392522	0	0.9713835739294193	-0.44353659576205995
nprnews	3386439610	0	1.0999770475792237	-0.08517746166894091
nprpolitics	5741722	0	0.9260517001981293	-0.25725531564316323
nra	21829541	0	-0.8848061130732972	-0.8308477472957293
nro	19417492	0	-0.6779990234081306	-0.6369507510353309
nrocorner	46002396	0	-1.0459999599860441	-0.6875900316815945
nydiavelazquez	164369297	1	1.0424616525540835	0.7575681294751557
nytimes	807095	0	0.9159394969179403	-0.5422736265681902
nytimeskrugman	17006157	0	1.058923890913475	-0.23618356913029187
obama_clock	316126656	0	-1.4036311001208075	-0.8094475437819099
obama_czar	79258361	0	-1.4142731517026543	-0.7212264973545437
obama_games	59461030	0	-1.3363319502477142	-0.6915862478366093
occupycorruptdc	417451460	0	-1.4058746334612084	-0.7735802365397959
occupywallst	335369838	0	1.0645355046628089	-0.16649179419900578
occupywallstnyc	335972576	0	1.068649100910887	-0.15176823303578418
ofa	15667802	0	1.1023913866114257	-0.22679098618634572
ofatruthteam	340333435	0	1.0082875922414953	-0.1991851261730862
officialadele	184910040	0	0.8791783927177443	-0.7726335381357524
opengov	24752484	0	0.6790186289699505	-0.24660485783695726
oprah	19397785	0	0.9527528458833275	-0.6618851862185469
oreillyfactor	23970102	0	-0.7570028065343285	-1.2187586318246437
p0tus	23255247	1	1.0519839073157462	0.10232104558924908
pac43	89496720	0	-1.3305370976928377	-0.9277791200009595
palmaceiahome1	295171830	0	NA	NA
pamelageller	15669672	0	-1.306990537093869	-1.035137148241422
pari_passu	53019309	0	1.1102725216078846	0.28010876542886826
patdollard	15300388	0	NA	NA
patrickmchenry	27676828	0	-0.5296739681888475	1.6401265505210822
patriot_zero	1370016014	0	-1.3438115671335706	-0.9204943530493533
patriotic_me	35216399	0	NA	NA
patriotlemonade	294145954	0	-0.6096039065610646	-0.40192732335084885
pattonoswalt	139162440	0	1.117157748358133	-0.5287082984232787
pattymurray	293131808	1	0.9779400237271866	0.5986982049183729
patvpeters	33611715	0	-1.3931704629116408	-0.9605728402325934
paulbegala	352548417	0	1.0007730291537935	-0.020078394241432027
pbs	12133382	0	0.9427645744415821	-0.39230687500679967
peddoc63	1379288282	0	-1.2845097016399358	-1.2712748092095472
peteolson	12726012	0	-0.637454020964531	2.050336582512829
peterroskam	20015903	1	-0.2830463000338541	1.5068734133059052
petesessions	24735461	0	-0.5359142836293055	1.5821903691234187
petesouza	18215973	0	0.9608738136947662	-0.14916579190658047
peytonjames	42126668	0	-1.5078429997264695	-0.6167248539324757
phxken	561654065	0	-1.4551840895603978	-0.9797058081456088
piersmorgan	216299334	0	0.4225827247301645	-0.6698875391256017
pjmedia_com	7597712	0	-1.2312498028513628	-0.5881175016630572
pjstrikeforce	121656624	0	-1.3119457769153755	-1.0146610505368447
pmgeezer	39755667	0	-1.4669470480104936	-0.5548804947554888
pointlesspol	805669518	0	-1.3622729835190412	-0.7479586481602437
pol0tix	15406238	0	-1.1532328219884824	-0.26072154798789726
politicailine	3210853588	0	NA	NA
politicallaughs	374138602	0	NA	NA
politichickam	450697476	0	-1.362893993499766	-0.7757649838958721
politico	9300262	0	0.7334347142532112	-0.33147298091488514
politics_pr	16711026	0	1.0158289517763612	0.1011210207548542
politicsnation	364423298	0	1.031674556086263	-0.024574006878520117
politicususa	14792049	0	1.08414213307395	0.08182562839732802
politifact	8953122	0	0.8780580925957286	-0.1583012442441728
politixfireball	342821167	0	-1.3854137190825424	-0.8177438577659734
politixgal	45641358	0	-1.3922179439614137	-0.7914383556634765
pourmecoffee	16906137	0	1.0094955245998922	-0.1420301577538312
ppact	22162854	0	1.1827811791572238	-0.26547840265826333
ppppolls	61220477	0	0.6618667742522459	0.1789225346166272
presidentdiary	174316096	0	-1.4039369544208589	-0.75661600934312
presssec	113420831	0	0.7330622421754841	-0.21167254097609203
prfekrdumbrella	209941571	0	-1.486269896111022	-0.72504726548707
progressivepush	19077091	0	1.1100605233145733	0.35930137754371805
propublica	14606079	0	1.0348932138384892	-0.13598449473718746
proudpatriot	19286059	0	-1.4322442220076352	-0.6071770318108233
pryan	733751245	1	-0.6610563079465958	-1.0274456001233976
pudingtane	45450902	0	-1.3863790308949568	-0.6655788426882412
questlove	14939981	0	1.1073708303261476	-0.569468645565144
rainnwilson	19637934	0	0.955907126797104	-0.6629887236060867
randcorporation	22545453	0	0.6370974802719537	-0.016419643075166575
randy_forbes	15160884	1	-0.5403554714760407	2.148013189071625
randyneugebauer	34340464	1	-0.5479985165830713	2.422084566594556
rasmussen_poll	19553409	0	-0.7778095111178953	-0.6273993109690595
rat_skates	125471278	0	-1.4144719692230336	-1.016035641642697
raul_labrador	246341769	1	-0.5968753423761153	1.2027253317172113
ravenvape	3041527840	0	NA	NA
rbreich	148529707	0	1.134667944991055	-0.17343728207059345
rcooley123	172867574	0	1.0635670575915557	0.15185593000220507
readyforhillary	3236446039	0	1.108035254398026	0.13618664725292443
reaganworld	93241358	0	-1.1361242181354607	-0.7889766755455987
realbencarson	1180379185	0	-0.6603489199791955	-1.2166521128940222
realdonaldtrump	25073877	0	0.21440471760240518	-0.847212867971781
realjameswoods	78523300	0	-1.1143458315977441	-1.2614808047778556
realjtp	30865013	0	-1.4445661819373203	-0.7977767978592778
realronhoward	125481462	0	0.9036352981691488	-0.6296199128571299
realstaceydash	63291287	0	-0.8754844714041513	-1.167049030114556
recorwin	104874562	0	-1.3847465774001768	-0.7241159815191506
redalert	418991627	0	-1.0957241546034897	-0.6004368641265089
redeyefnc	182824991	0	-1.2092908522809507	-1.223723808702829
redhourben	62290422	0	0.8648581088038099	-0.7249913415628577
redstate	3135241	0	-1.0678740474245934	-0.7909122043633273
reince	20733972	0	-0.4690277273274825	-0.7546867201753613
rep_southerland	237781383	1	-0.5483603683335686	2.3774924447357475
rep_stevewomack	234469322	1	-0.2605436745883499	2.1710314852173145
repadamschiff	29501253	1	1.170557654565614	-0.11232232501474423
repadamsmith	58928690	1	0.7841189991998379	1.182761526880638
repalannunnelee	240376522	1	NA	NA
repalgreen	156333623	1	0.8802488606426508	1.0573250574954614
repandrecarson	199325935	1	0.7558539294577934	1.274620433620633
repannaeshoo	249348006	1	0.8092365090293294	1.3915281968977953
repanniekuster	1058717720	1	0.754816499905521	1.1292890227512908
repannwagner	1051446626	1	-0.26790761156918375	1.3988509346475015
repbarbaralee	248735463	1	1.1305640645230608	0.4034469235810561
repbecerra	133832049	1	0.9524546287921809	0.8914986292512233
repbenraylujan	19318314	1	0.6479442994550788	1.6329145048355884
repbillflores	237312687	1	-0.580938188421232	2.0129757347050745
repbilljohnson	211530910	1	-0.2955842149775832	2.5761593138003356
repbillshuster	22527499	1	-0.25418498261318556	2.548670656671421
repbobbyscott	161791703	1	0.6922688019250776	1.5582658886027931
repbobgibbs	234822928	1	-0.3329321584660147	2.6158229747459867
repbrady	148453195	1	0.6570165846994694	1.50040730217587
repbrianhiggins	33576489	1	0.7302770320819996	1.1757381254400416
repchrisgibson	234937222	1	-0.1038611824838135	2.0189201851921945
repchuck	235190657	1	-0.35468920970129153	2.476555603438783
repcleaver	163570705	1	0.7915079111005545	1.282063822314543
repcohen	162069635	1	0.8953491859215212	0.745660043511143
repcorrinebrown	292935209	1	NA	NA
repcorygardner	2982232408	1	NA	NA
repcuellar	210926192	1	0.3558084869879747	1.948758837618251
repcummings	787373558	1	1.1265609000831815	0.2645631875010524
repdankildee	1045110018	1	0.8579523922357496	0.7599011308103311
repdavecamp	28176898	1	NA	NA
repdavid	229197216	1	-0.2365674063386642	1.5933907915072751
repdavideprice	155669457	1	0.7517304568979752	0.9911401146636547
repdavidscott	168673083	1	0.6008196686925145	1.9129174119067431
repdennisross	33655490	1	-0.5666220869862891	1.9364401755623017
repdianadegette	28599820	1	0.7270325796012691	1.388297270841971
repdianeblack	110545675	1	-0.5127545857794057	1.7346076393863332
repdonnaedwards	82649553	1	0.950987944067389	1.137492068301002
repdonyoung	37007274	1	-0.08368678471874781	2.3452966227045278
repduckworth	1058520120	1	1.0849454788201054	0.34567481841627906
repebj	168502762	1	0.756895524267706	1.5480727582649605
repedroyce	246769138	1	-0.07546066305689848	1.760600121669881
repeliotengel	164007407	1	0.6982854103125027	1.577127321024609
reperikpaulsen	17513304	1	0.16251636059887856	0.9091814275443868
repfinchertn08	249219716	1	-0.5692557196841088	2.5040271785378296
repfitzpatrick	237944147	1	-0.23513943699103193	2.533492623367615
repfleming	84620376	1	-0.5259852930319096	2.044767205950003
repfredupton	124224165	1	-0.09717572509014052	1.8447795049394913
repgaramendi	88806753	1	0.7677030197253791	1.4014472931522859
repgarypeters	2982232534	1	NA	NA
repgenegreen	111635527	1	0.4185211494879397	2.1354612006507354
repgoodlatte	37920978	1	-0.3276821898570108	1.873278190495473
repgosar	240760644	1	-0.4775431949421257	1.5669935272480584
repgregwalden	32010840	1	0.12304143843789686	1.8953658471225547
repgusbilirakis	26051676	1	-0.365932548306355	2.3184859314811748
repgutierrez	36948268	1	0.9326380074610452	0.6941913475419681
repgwenmoore	22669526	1	0.912457979165041	0.9666509935850905
rephanabusa	235373000	1	0.731682985030223	1.6312489769788654
rephankjohnson	24745957	1	0.8008559272046253	1.3544398106493778
rephartzler	237763317	1	-0.3323984832142837	1.9313429512620421
rephensarling	18566912	1	-0.540464590808447	1.917663338776121
rephuizenga	233949261	1	-0.27668867261859703	1.9467727356866869
rephultgren	237814920	1	-0.08510985133922686	2.181184870138055
repjbridenstine	1092757885	1	-1.0577326117300605	0.3894451031101055
repjeffdenham	248699486	1	-0.036839743656412224	1.9996061724277117
repjeffduncan	240393970	1	-1.0969859998221918	-0.13643513985059805
repjerrynadler	40302336	1	1.049764678302114	0.6809334619148585
repjimcooper	22523087	1	0.6855814180977217	1.0255678624747258
repjimmatheson	46016028	1	-0.009546325747108786	0.8443316445670302
repjimmcdermott	132201224	1	0.8043784822094404	1.2524469490383832
repjimrenacci	236916916	1	-0.25212629950226334	2.5950213689534234
repjoebarton	19929362	1	-0.4383378707210147	2.0774431870097265
repjoecourtney	85396297	1	0.6956109065585491	1.5113799233464558
repjoecrowley	111635980	1	0.8456212607432451	1.331842293803879
repjoeheck	222286905	1	NA	NA
repjoekennedy	1055907624	1	1.169523101350358	-0.03899672222311792
repjoepitts	198526130	1	NA	NA
repjohnbarrow	2982162291	1	NA	NA
repjohnconyers	138770045	1	0.884268323980445	1.1212057396237667
repjohnkline	76350004	1	-0.01925543583721858	1.1744496051519002
repjohnlarson	50452197	1	0.7468460661754517	1.4445328189085604
repjohnlewis	29450962	1	1.2009474657030674	-0.21546789936438068
repjohnyarmuth	384913290	1	0.9019904024707419	0.76462197541668
repjonrunyan	309267226	1	-0.045960898594608994	1.7106187743193055
repjoseserrano	33563161	1	0.7359165879546032	1.6200356937122622
repjudychu	193732179	1	0.9413079324960448	1.1115751247509695
repjustinamash	3058189305	1	NA	NA
repkarenbass	239949176	1	1.0172696081535435	0.8770280811916936
repkaygranger	161743731	1	-0.3495227097010351	2.33644905070558
repkenmarchant	23976316	1	-0.5774509514209287	2.189458235565965
repkevinbrady	19926675	1	-0.601381577331514	1.7109661355134014
repkevinyoder	252819642	1	-0.28672393936789164	2.0187798872825984
repkinzinger	219429281	1	-0.039449801879341655	1.0484823731298993
repkristinoem	235251868	1	-0.6717839675534097	1.09490236229037
replankford	2982190139	1	NA	NA
replarrybucshon	234812598	1	-0.19913703353853654	2.450532462797943
replindasanchez	312134473	1	0.7507202170556195	1.600187102442567
replloyddoggett	153944899	1	0.7014622106595881	1.0923139868894665
replobiondo	241207373	1	0.07126782700674957	2.24126713527518
reploiscapps	292990703	1	0.7014467021908676	1.7069901131427965
reploubarletta	239871673	1	-0.3496169163960438	2.157876699073677
replouiegohmert	22055226	1	-1.290966551426689	-0.5176218876596619
replynnjenkins	19658173	1	-0.4905054236752687	1.8582120969849154
repmaloney	258900199	1	0.9737767149703308	0.9325736476621485
repmarciafudge	153486399	1	0.8852779145587019	1.112016764624143
repmarktakano	1037321378	1	1.0207626844065223	0.8142880705364632
repmartharoby	224294785	1	-0.4557618279049101	1.9187841221884807
repmcclintock	50152441	1	-0.3680286052754437	1.5521379570846363
repmcgovern	242426145	1	0.9764969593883632	0.6156039388274085
repmckinley	240427862	1	-0.13426744690203965	2.4745430845805583
repmeehan	248850174	1	-0.06944391775232987	2.3012395687704976
repmgriffith	234057152	1	-0.2896232626981316	2.653601448200028
repmickmulvaney	240385577	1	NA	NA
repmikecoffman	19407835	1	0.09681648821409951	1.5823838310194243
repmikehonda	16583468	1	0.8122813166482624	1.363270217771405
repmikemcintyre	3539455334	1	NA	NA
repmikemichaud	19918558	1	0.6253324356345119	1.5518984744099715
repmikepompeo	244268646	1	NA	NA
repmikequigley	56864092	1	0.8355483619831274	1.0852169472001354
repmikerogers	156703580	1	-0.18089425282170624	0.6216412446091997
repmikerogersal	33977070	1	-0.40619241218247537	2.3721657558964644
repmiketurner	51228911	1	-0.26934544124799203	2.5837061963940293
repmobrooks	237299871	1	-0.5084340009396799	1.7277620746608275
reppaulbrounmd	2982157083	1	NA	NA
reppaulryan	18916432	1	-0.3011544991149875	-0.8827156344476673
reppaultonko	84119348	1	0.7837117672729565	1.2810419179545007
repperlmutter	20552026	1	0.5922997880709883	1.5932013708504715
reppeteking	18277655	1	-0.30236127975647037	0.6241236864071543
reppeterdefazio	252249233	1	0.8144607672803781	1.3855864442322299
repphilgingrey	32506723	1	-0.6614197455566901	2.0902197931876505
repraulgrijalva	28602948	1	0.8658448640053341	1.0471868761262377
repreneeellmers	213634439	1	-0.7767997992201519	1.1960602693737306
repribble	234053893	1	-0.4158114169229216	2.200318541986473
reprichardhanna	236899846	1	0.04707653323090733	2.1086111718364546
reprichmond	267854863	1	0.7550989908088369	1.3777692786253108
reprickcrawford	233693291	1	-0.33489835383775374	2.508771883281965
reproberthurt	234837632	1	-0.33504460375390294	2.7631596725861116
repronkind	112740986	1	0.5663518086846473	1.5873041820998852
repsamfarr	158398519	1	NA	NA
repsandylevin	25781141	1	0.7820979654227558	1.2321948211732003
repschrader	20545793	1	0.6376393765669309	1.8031213573852516
repscottrigell	221793778	1	-0.3133829450034392	2.1467740831969535
repseanduffy	234022257	1	-0.7209872656201228	0.7787977718191124
repshelley	2982192437	1	NA	NA
repshimkus	15600527	1	-0.2495783770524432	2.2201790968793698
repsinema	1080844782	1	0.6698570498018481	0.9209930942021226
repsires	18696134	1	0.5178196588516331	1.8755888303768085
repspeier	24913074	1	1.0027763971485955	0.7560428606772074
repstevechabot	237750442	1	-0.35043361184236343	2.3130635219983424
repsteveisrael	20002401	1	0.6823967152816091	1.1913643578850204
repstevepearce	235271965	1	-0.28204210239595673	2.305881503554375
repstevestivers	211420609	1	-0.16573942275986261	2.4667936681673885
repteddeutch	137794015	1	0.6527727605599958	1.304871538102433
repterrisewell	381152398	1	0.8170653952923986	1.233165808671932
repthomasmassie	975200486	1	-0.7145607244582676	0.33263353272206064
reptimgriffin	2982231454	1	NA	NA
reptimmurphy	117777832	1	NA	NA
reptimryan	13491312	1	0.8085824127466869	0.7684195541042121
reptipton	242873057	1	0.02802644103874289	2.2026044969538776
reptoddyoung	234128524	1	0.008688755588967602	1.743261831654409
reptomgraves	190328374	1	-0.6125803156562721	2.0149024833233637
reptommarino	240363117	1	-0.5541264644418465	1.8430891434369807
reptomprice	6577802	1	-0.6168217745769968	0.9310291769952653
reptomreed	252819323	1	0.06802243546920483	2.091778313693161
reptrentfranks	24773493	1	-0.5932080441632037	1.54707297601032
repwalberg	237862972	1	-0.3586890977914152	1.9681591897437292
repwalterjones	26778110	1	-0.2944968173787576	1.7314423736723836
repwestmoreland	137407124	1	-0.5146180022762391	2.3705650945726116
repwilson	234014087	1	1.0167314155358662	0.605393638280372
resisttyranny	58708159	0	-1.3701452367188702	-0.8292240970721574
restorehistory	1669492729	0	-1.407334819722719	-1.0012849215849404
reuters	1652541	0	0.713855907234717	-0.5009112599281584
rev_gordon	195092201	0	-1.4444281734037685	-0.6503029772711957
richardengel	47438401	0	0.9201586168461974	-0.1524473020121863
richardwolffedc	56700964	0	1.0055322590547522	0.0334875115121009
ricksantorum	58379000	0	-0.7847247675591509	-0.8301307452121205
rickygervais	20015311	0	1.0241744227566671	-0.6456631163175476
rightwingangel	415836996	0	-1.3083722349864053	-0.8191252291614318
rightwingart	554335063	0	-1.3550742342888107	-0.9927831069447263
rightwingertoo	22099720	0	-1.4622438192783571	-0.772783871266197
robdelaney	22084427	0	1.1234583234139601	-0.5018457173907448
robert_aderholt	76452765	0	-0.32536555746178336	2.436588400920722
robportman	2612307559	1	-0.3718452124579291	0.30630667513496757
robwittman	15356407	1	-0.3449649201058445	2.1787816063627488
rockprincess818	715044396	0	-1.341816953042706	-1.0089771368164921
rolandsmartin	16116288	0	1.0243347143499688	-0.24350469055445215
rollingstone	14780915	0	0.9498251753119054	-0.5408587944675589
ronanfarrow	340613443	0	1.0668564354005818	-0.30232897547264154
ronc99	259094582	0	NA	NA
ronpaul	287413569	0	-0.380772178610211	-0.700310902529018
ronwyden	250188760	1	0.9542724329377172	0.6466406603128775
rosadelauro	140519774	1	0.9009774355588095	1.0430701801018323
rosie	25203361	0	1.1078272549406127	-0.4583492380936752
roslehtinen	14275291	1	0.10845004837603539	0.7661739442968727
royblunt	21269970	1	-0.07318916512380141	1.3604391003653924
ruach321	373703200	0	-1.4251812643098918	-1.0658468384738933
rumsfeldoffice	193785644	0	-0.9070285040421421	-0.6349416096147035
rushholt	111379452	1	0.9458996898899861	0.7897709776535223
rushlimbaugh	342887079	0	-1.2117116737945448	-1.3288412515910357
rustyrockets	19562228	0	0.9723930587305684	-0.7118702902433369
rwhitmmx	50094643	0	-1.2007505395778342	-0.984238667431668
rwsurfergirl	112874216	0	NA	NA
