"meta_id"	"user_id"	"screen_name"	"moc_117"	"moc_116"	"pundit"	"covid_elite"	"president"	"media"	"candidate"	"governor"	"official"
"MH11720104"	"29501253"	"RepAdamSchiff"	1	1	0	1	0	0	0	0	0
"MS11720101"	"5558312"	"JohnBoozman"	1	1	0	0	0	0	0	0	0
"MH11715616"	"442824717"	"RepRichardNeal"	1	1	0	0	0	0	0	0	0
"MH11715454"	"31801993"	"FrankPallone"	1	1	0	0	0	0	0	0	0
"MH11715448"	"15764644"	"SpeakerPelosi"	1	1	0	1	0	0	0	0	0
"MH11715446"	"124224165"	"RepFredUpton"	1	1	0	0	0	0	0	0	0
"MH11715438"	"155669457"	"RepDavidEPrice"	1	1	0	0	0	0	0	0	0
"MH11715433"	"1276209702322438148"	"RepKweisiMfume"	1	0	0	0	0	0	0	0	0
"MH11715433"	"1191327658124165123"	"Mfume4Congress"	1	0	0	0	0	0	0	0	0
"MS11715424"	"7270292"	"JimInhofe"	1	1	0	0	0	0	1	0	0
"MH11715410"	"252249233"	"RepPeterDeFazio"	1	1	0	0	0	0	0	0	0
"MS11715408"	"109071031"	"SenatorCardin"	1	1	0	0	0	0	0	0	0
"MH11715029"	"581141508"	"RepMarcyKaptur"	1	1	0	0	0	0	0	0	0
"MS11715021"	"247334603"	"SenatorDurbin"	1	1	0	1	0	0	1	0	0
"MS11715021"	"308794407"	"DickDurbin"	1	1	0	0	0	0	1	0	0
"MH11715019"	"22523087"	"repjimcooper"	1	1	0	0	0	0	0	0	0
"MS11715015"	"381577682"	"TomCarperforDe"	1	1	0	0	0	0	0	0	0
"MS11715015"	"249787913"	"SenatorCarper"	1	1	0	0	0	0	0	0	0
"MS11714921"	"1249982359"	"senatemajldr"	1	1	0	1	0	0	1	0	0
"MH11714873"	"22012091"	"LeaderHoyer"	1	1	0	0	0	0	0	0	0
"MS11714871"	"250188760"	"RonWyden"	1	1	0	1	0	0	0	0	0
"MS11714858"	"17494010"	"SenSchumer"	1	1	0	1	0	0	0	0	0
"MH11714854"	"550401754"	"RepHalRogers"	1	1	0	0	0	0	0	0	0
"MS11714435"	"1129029661"	"EdMarkey"	1	1	0	1	0	0	1	0	0
"MS11714435"	"21406834"	"SenMarkey"	1	1	0	0	0	0	0	0	0
"MS11714307"	"242836537"	"SenatorLeahy"	1	1	0	0	0	0	0	0	0
"MS11714226"	"10615232"	"ChuckGrassley"	1	1	0	1	0	0	0	0	0
"MH11714066"	"37007274"	"repdonyoung"	1	1	0	0	0	0	0	0	0
"MH11621189"	"18229117"	"duffy4wisconsin"	0	1	0	0	0	0	0	0	0
"MH11629375"	"18277655"	"reppeteking"	0	1	0	0	0	0	0	0	0
"MH11620948"	"20053279"	"reppeteolson"	0	1	0	0	0	0	0	0	0
"MS11621112"	"20879626"	"corygardner"	0	1	0	0	0	0	1	0	0
"MS11640304"	"21669223"	"lamaralexander"	0	1	0	0	0	0	0	0	0
"MH11620532"	"23976316"	"repkenmarchant"	0	1	0	0	0	0	0	0	0
"MH11621324"	"26637348"	"tulsigabbard"	0	1	0	1	0	0	0	0	0
"MH11629546"	"26778110"	"repwalterjones"	0	1	0	0	0	0	0	0	0
"MH11615431"	"29450962"	"repjohnlewis"	0	1	0	0	0	0	0	0	0
"MS11641904"	"29495695"	"kloeffler"	0	1	0	0	0	0	1	0	0
"MH11629932"	"32010840"	"repgregwalden"	0	1	0	0	0	0	0	0	0
"MH11629134"	"33563161"	"repjoseserrano"	0	1	0	0	0	0	0	0	0
"MH11621376"	"42481696"	"bradleybyrne"	0	1	0	0	0	0	0	0	0
"MH11620325"	"48117116"	"stevekingia"	0	1	0	0	0	0	0	0	0
"MH11620947"	"52503751"	"drphilroe"	0	1	0	0	0	0	0	0	0
"MS11629924"	"60828944"	"senatortomudall"	0	1	0	0	0	0	0	0	0
"MS11614852"	"75364211"	"senpatroberts"	0	1	0	0	0	0	0	0	0
"MS11640304"	"76649729"	"senalexander"	0	1	0	0	0	0	0	0	0
"MS11629909"	"78403308"	"senatorisakson"	0	1	0	0	0	0	0	0	0
"MH11615603"	"164007407"	"repeliotengel"	0	1	0	0	0	0	0	0	0
"MH11620962"	"190328374"	"reptomgraves"	0	1	0	0	0	0	0	0	0
"MH11615124"	"193872188"	"repvisclosky"	0	1	0	0	0	0	0	0	0
"MH11621943"	"196362083"	"repbenmcadams"	0	1	0	0	0	0	0	0	0
"MH11615612"	"221792092"	"nitalowey"	0	1	0	0	0	0	0	0	0
"MH11621192"	"224294785"	"repmartharoby"	0	1	0	0	0	0	0	0	0
"MH11691143"	"233842454"	"justinamash"	0	1	0	1	0	0	0	0	0
"MH11621189"	"234022257"	"repseanduffy"	0	1	0	0	0	0	0	0	0
"MS11621112"	"235217558"	"sencorygardner"	0	1	0	0	0	0	1	0	0
"MH11621182"	"237312687"	"repbillflores"	0	1	0	0	0	0	0	0	0
"MS11641705"	"239548513"	"dougjones"	0	1	0	1	0	0	1	0	0
"MH11621111"	"242873057"	"reptipton"	0	1	0	0	0	0	0	0	0
"MH11621101"	"252819323"	"reptomreed"	0	1	0	0	0	0	0	0	0
"MS11649706"	"291756142"	"senatorenzi"	0	1	0	0	0	0	0	0	0
"MH11620531"	"295685416"	"conawaytx11"	0	1	0	0	0	0	0	0	0
"MH11629572"	"377534571"	"mactxpress"	0	1	0	0	0	0	0	0	0
"MH11621925"	"412595957"	"replancegooden"	0	1	0	0	0	0	0	0	0
"MH11620108"	"432771620"	"repsusandavis"	0	1	0	0	0	0	0	0	0
"MH11620720"	"510516465"	"daveloebsack"	0	1	0	0	0	0	0	0	0
"MH11620147"	"584912320"	"lacyclaymo1"	0	1	0	0	0	0	0	0	0
"MH11629587"	"787373558"	"repcummings"	0	1	0	0	0	0	0	0	0
"MH11614657"	"851621377"	"jimpressoffice"	0	1	0	0	0	0	0	0	0
"MH11621348"	"963480595"	"repmarkmeadows"	0	1	0	0	0	0	0	0	0
"MH11620508"	"1009269193"	"replipinski"	0	1	0	0	0	0	0	0	0
"MH11621335"	"1055907624"	"repjoekennedy"	0	1	0	1	0	0	0	0	0
"MH11621345"	"1058256326"	"repchriscollins"	0	1	0	0	0	0	0	0	0
"MH11621349"	"1058460818"	"repholding"	0	1	0	0	0	0	0	0	0
"MH11621323"	"1060487274"	"repdougcollins"	0	1	0	1	0	0	1	0	0
"MH11621324"	"1064206014"	"tulsipress"	0	1	0	0	0	0	0	0	0
"MH11621369"	"1068499286"	"repdennyheck"	0	1	0	0	0	0	0	0	0
"MH11621317"	"1071900114"	"reptedyoho"	0	1	0	0	0	0	0	0	0
"MH11621331"	"1074101017"	"susanwbrooks"	0	1	0	0	0	0	0	0	0
"MH11621305"	"1074412920"	"reppaulcook"	0	1	0	0	0	0	0	0	0
"MH11614863"	"1289319271"	"repchrissmith"	0	1	0	0	0	0	0	0	0
"MH11620963"	"1305596696"	"rep_hunter"	0	1	0	0	0	0	0	0	0
"MS11641501"	"1397501864"	"perduesenate"	0	1	0	0	0	0	1	0	0
"MH11621376"	"2253968388"	"repbyrne"	0	1	0	0	0	0	0	0	0
"MH11621122"	"2382685057"	"reprobwoodall"	0	1	0	0	0	0	0	0	0
"MH11629337"	"2433737761"	"rephastingsfl"	0	1	0	0	0	0	0	0	0
"MH11621549"	"2847221717"	"repratcliffe"	0	1	0	0	0	0	0	0	0
"MS11641501"	"2863210809"	"sendavidperdue"	0	1	0	0	0	0	0	0	0
"MH11621522"	"2962891515"	"repabraham"	0	1	0	0	0	0	0	0	0
"MH11621550"	"2963445730"	"hurdonthehill"	0	1	0	0	0	0	0	0	0
"MS11621501"	"2964949642"	"senmcsallyaz"	0	1	0	0	0	0	1	0	0
"MH11621543"	"2966205003"	"repmarkwalker"	0	1	0	0	0	0	0	0	0
"MH11621947"	"750046943905058816"	"debbieforfl"	0	1	0	0	0	0	0	0	0
"MS11641701"	"803694179079458816"	"senkamalaharris"	0	1	0	1	0	0	0	0	0
"MH11621737"	"811632636598910976"	"reppaulmitchell"	0	1	0	0	0	0	0	0	0
"MH11621742"	"816111677917851649"	"reprooney"	0	1	0	0	0	0	0	0	0
"MH11621913"	"826589191412862976"	"joecunninghamsc"	0	1	0	1	0	0	0	0	0
"MH11621932"	"839226269627621376"	"katiehill4ca"	0	1	0	1	0	0	0	0	0
"MH11621958"	"892491627088011264"	"maxrose4ny"	0	1	0	0	0	0	0	0	0
"MS11641705"	"941080085121175552"	"sendougjones"	0	1	0	0	0	0	0	0	0
"MH11621963"	"1060584809095925762"	"repshalala"	0	1	0	0	0	0	0	0	0
"MH11621932"	"1068273911224094721"	"repkatiehill"	0	1	0	0	0	0	0	0	0
"MH11621960"	"1075080722241736704"	"repharley"	0	1	0	0	0	0	0	0	0
"MH11621958"	"1078692057940742144"	"repmaxrose"	0	1	0	0	0	0	0	0	0
"MH11621913"	"1080198683713507335"	"repcunningham"	0	1	0	0	0	0	0	0	0
"MH11621982"	"1080307235350241280"	"rep_watkins"	0	1	0	0	0	0	0	0	0
"MH11621957"	"1080504024695222273"	"repriggleman"	0	1	0	0	0	0	0	0	0
"MH11621976"	"1080830346915209216"	"reptorressmall"	0	1	0	0	0	0	0	0	0
"MH11621909"	"1080875913926139910"	"reptjcox"	0	1	0	0	0	0	0	0	0
"MH11621947"	"1080941062028447744"	"repdmp"	0	1	0	0	0	0	0	0	0
"MH11621904"	"1080978331535896576"	"repbrindisi"	0	1	0	0	0	0	0	0	0
"MH11621907"	"1080986167003230208"	"repgilcisneros"	0	1	0	0	0	0	0	0	0
"MH11621918"	"1081256295469068288"	"repfinkenauer"	0	1	0	0	0	0	0	0	0
"MH11621981"	"1082416697380913152"	"repmichaelwaltz"	0	1	0	0	0	0	0	0	0
"MH11621933"	"1083019402046513152"	"repkendrahorn"	0	1	0	0	0	0	0	0	0
"MH11621980"	"1083469084648505344"	"congressmanjvd"	0	1	0	0	0	0	0	0	0
"MH11621967"	"1090328229548826627"	"reprossspano"	0	1	0	0	0	0	0	0	0
"MS11641904"	"1200451909406121984"	"senatorloeffler"	0	1	0	0	0	0	1	0	0
"pres_biden"	"1349149096909668363"	"potus"	0	0	0	0	1	0	1	0	0
"pres_biden"	"939091"	"joebiden"	0	0	0	1	1	0	1	0	0
"pres_trump"	"822215679726100480"	"potus45"	0	0	0	0	1	0	0	0	0
"pres_trump"	"25073877"	"realdonaldtrump"	0	0	0	1	1	0	0	0	0
"pres_obama"	"1536791610"	"potus44"	0	0	0	0	1	0	0	0	0
"pres_obama"	"813286"	"barackobama"	0	0	0	1	1	0	0	0	0
"governor_0"	"19668491"	"GovernorKayIvey"	0	0	0	1	0	0	0	1	0
"governor_1"	"1060655470178787328"	"GovDunleavy"	0	0	0	0	0	0	0	1	0
"governor_2"	"20217019"	"dougducey"	0	0	0	1	0	0	0	1	0
"governor_3"	"269992801"	"AsaHutchinson"	0	0	0	1	0	0	0	1	0
"governor_4"	"11347122"	"GavinNewsom"	0	0	0	1	0	0	0	1	0
"governor_5"	"728344273620344832"	"GovofCO"	0	0	0	1	0	0	0	1	0
"governor_5"	"15361570"	"jaredpolis"	0	0	0	0	0	0	0	1	0
"governor_6"	"1076293903723233280"	"GovNedLamont"	0	0	0	1	0	0	0	1	0
"governor_7"	"237770636"	"JohnCarneyDE"	0	0	0	1	0	0	1	1	0
"governor_8"	"1058807868"	"GovRonDeSantis"	0	0	0	1	0	0	0	1	0
"governor_8"	"487297085"	"RonDeSantisFL"	0	0	0	0	0	0	0	1	0
"governor_9"	"1064659902071808000"	"GovKemp"	0	0	0	1	0	0	0	1	0
"governor_9"	"47437206"	"BrianKempGA"	0	0	0	0	0	0	0	1	0
"governor_10"	"2916915026"	"GovHawaii"	0	0	0	0	0	0	0	1	0
"governor_10"	"1582642838"	"teamdavidige"	0	0	0	0	0	0	0	1	0
"governor_11"	"41266395"	"GovernorLittle"	0	0	0	1	0	0	0	1	0
"governor_12"	"1084817523378454529"	"GovPritzker"	0	0	0	1	0	0	0	1	0
"governor_12"	"45550693"	"JBPritzker"	0	0	0	0	0	0	0	1	0
"governor_13"	"4919082864"	"GovHolcomb"	0	0	0	1	0	0	1	1	0
"governor_14"	"851808935397011456"	"IAGovernor"	0	0	0	1	0	0	0	1	0
"governor_14"	"31591773"	"KimReynoldsIA"	0	0	0	0	0	0	0	1	0
"governor_15"	"1040058893907513344"	"GovLauraKelly"	0	0	0	1	0	0	0	1	0
"governor_15"	"364864453"	"LauraKellyKS"	0	0	0	0	0	0	0	1	0
"governor_16"	"1192549822865297409"	"GovAndyBeshear"	0	0	0	1	0	0	0	1	0
"governor_16"	"2991360032"	"AndyBeshearKY"	0	0	0	0	0	0	0	1	0
"governor_17"	"166374616"	"LouisianaGov"	0	0	0	1	0	0	0	1	0
"governor_17"	"1217037967"	"JohnBelEdwards"	0	0	0	0	0	0	0	1	0
"governor_18"	"1083795319027089408"	"GovJanetMills"	0	0	0	1	0	0	0	1	0
"governor_19"	"2987671552"	"GovLarryHogan"	0	0	0	1	0	0	0	1	0
"governor_19"	"280121510"	"LarryHogan"	0	0	0	0	0	0	0	1	0
"governor_20"	"18023868"	"MassGovernor"	0	0	0	1	0	0	0	1	0
"governor_20"	"54990588"	"CharlieBakerMA"	0	0	0	0	0	0	0	1	0
"governor_21"	"102071743"	"GovWhitmer"	0	0	0	1	0	0	0	1	0
"governor_21"	"1093619068148559872"	"gretchenwhitmer"	0	0	0	0	0	0	0	1	0
"governor_22"	"1064603540956565504"	"GovTimWalz"	0	0	0	1	0	0	0	1	0
"governor_22"	"85726335"	"Tim_Walz"	0	0	0	0	0	0	0	1	0
"governor_23"	"259341329"	"tatereeves"	0	0	0	1	0	0	0	1	0
"governor_24"	"1003672320781807616"	"GovParsonMO"	0	0	0	1	0	0	1	1	0
"governor_24"	"74522684"	"mikeparson"	0	0	0	0	0	0	0	1	0
"governor_25"	"111721601"	"GovernorBullock"	0	0	0	1	0	0	1	1	0
"governor_25"	"1235630338875052034"	"stevebullockmt"	0	0	0	0	0	0	0	1	0
"governor_26"	"2891165960"	"GovRicketts"	0	0	0	1	0	0	0	1	0
"governor_27"	"1080586433088258048"	"GovSisolak"	0	0	0	1	0	0	0	1	0
"governor_27"	"3124524385"	"SteveSisolak"	0	0	0	0	0	0	0	1	0
"governor_28"	"816282120767291392"	"GovChrisSununu"	0	0	0	1	0	0	1	1	0
"governor_28"	"95943434"	"ChrisSununu"	0	0	0	0	0	0	1	1	0
"governor_29"	"948946378939609089"	"GovMurphy"	0	0	0	1	0	0	0	1	0
"governor_30"	"1070083706822438912"	"GovMLG"	0	0	0	1	0	0	0	1	0
"governor_30"	"1061385474"	"RepLujanGrisham"	0	0	0	0	0	0	0	1	0
"governor_31"	"232268199"	"NYGovCuomo"	0	0	0	1	0	0	0	1	0
"governor_31"	"2513761008"	"andrewcuomo"	0	0	0	0	0	0	0	1	0
"governor_32"	"813792250497028102"	"NC_Governor"	0	0	0	1	0	0	1	1	0
"governor_32"	"1712960918"	"RoyCooperNC"	0	0	0	0	0	0	1	1	0
"governor_33"	"518700708"	"DougBurgum"	0	0	0	1	0	0	1	1	0
"governor_34"	"18820392"	"GovMikeDeWine"	0	0	0	1	0	0	0	1	0
"governor_34"	"30887511"	"MikeDeWine"	0	0	0	0	0	0	0	1	0
"governor_35"	"865210877678686208"	"GovStitt"	0	0	0	1	0	0	0	1	0
"governor_36"	"3023272478"	"OregonGovBrown"	0	0	0	1	0	0	0	1	0
"governor_37"	"2978837542"	"GovernorTomWolf"	0	0	0	1	0	0	0	1	0
"governor_37"	"1321432124"	"TomWolfPA"	0	0	0	0	0	0	0	1	0
"governor_38"	"240778059"	"GovRaimondo"	0	0	0	1	0	0	0	1	0
"governor_38"	"113795716"	"GinaRaimondo"	0	0	0	0	0	0	0	1	0
"governor_39"	"16335288"	"henrymcmaster"	0	0	0	1	0	0	0	1	0
"governor_40"	"235251868"	"govkristinoem"	0	0	0	1	0	0	0	1	0
"governor_40"	"114388293"	"KristiNoem"	0	0	0	0	0	0	0	1	0
"governor_41"	"1084924525232513025"	"GovBillLee"	0	0	0	1	0	0	0	1	0
"governor_41"	"823248562851037185"	"BillLeeTN"	0	0	0	0	0	0	0	1	0
"governor_42"	"19291441"	"GovAbbott"	0	0	0	1	0	0	0	1	0
"governor_42"	"90651198"	"GregAbbott_TX"	0	0	0	1	0	0	0	1	0
"governor_43"	"60688326"	"GovHerbert"	0	0	0	1	0	0	0	1	0
"governor_44"	"545107258"	"GovPhilScott"	0	0	0	1	0	0	1	1	0
"governor_45"	"104198706"	"GovernorVA"	0	0	0	1	0	0	0	1	0
"governor_45"	"331036671"	"RalphNortham"	0	0	0	0	0	0	0	1	0
"governor_46"	"1077214808"	"GovInslee"	0	0	0	1	0	0	0	1	0
"governor_46"	"21789463"	"JayInslee"	0	0	0	1	0	0	1	1	0
"governor_47"	"607332953"	"WVGovernor"	0	0	0	1	0	0	1	1	0
"governor_47"	"3167789983"	"JimJusticeWV"	0	0	0	0	0	0	1	1	0
"governor_48"	"234896532"	"GovEvers"	0	0	0	1	0	0	0	1	0
"governor_49"	"1081334766924754944"	"GovernorGordon"	0	0	0	1	0	0	0	1	0
"candidate_68623"	"25034727"	"abbybroyles"	0	0	0	1	0	0	1	0	0
"candidate_69576"	"1284254705103917058"	"PerkinsforLA"	0	0	0	0	0	0	1	0	0
"candidate_69347"	"817869452473548800"	"DrAlGrossAK"	0	0	0	1	0	0	1	0	0
"candidate_69417"	"1711626067"	"AllenRWaters"	0	0	0	0	0	0	1	0	0
"candidate_67552"	"950838997512732672"	"AlyseGalvin"	0	0	0	0	0	0	1	0	0
"candidate_66283"	"2783231383"	"AmyMcGrathKY"	0	0	0	1	0	0	1	0	0
"candidate_69577"	"2500750611"	"AntoinePierce"	0	0	0	0	0	0	1	0	0
"candidate_69284"	"1179862944261312514"	"BarbaraBollier"	0	0	0	0	0	0	1	0	0
"candidate_68832"	"2460078919"	"BenSalango"	0	0	0	0	0	0	1	0	0
"candidate_69440"	"1215189740955136000"	"barron_ky"	0	0	0	0	0	0	1	0	0
"candidate_63365"	"34064826"	"voteslowinski"	0	0	0	0	0	0	1	0	0
"candidate_34515"	"92397793"	"CalforNC"	0	0	0	0	0	0	1	0	0
"candidate_66340"	"1059838349735849984"	"CJSenate2020"	0	0	0	0	0	0	1	0	0
"candidate_68828"	"781354393773875200"	"PetersonLawProf"	0	0	0	0	0	0	1	0	0
"candidate_69161"	"1159825169843662848"	"CorkyForNH"	0	0	0	0	0	0	1	0	0
"candidate_68738"	"1172922569734918149"	"ahlers_dan"	0	0	0	0	0	0	1	0	0
"candidate_69164"	"2575826929"	"DanFeltesNH"	0	0	0	1	0	0	1	0	0
"candidate_64262"	"1869975300"	"DanSullivan_AK"	0	0	0	0	0	0	1	0	0
"candidate_68862"	"1163837390777212928"	"gadeforvirginia"	0	0	0	0	0	0	1	0	0
"candidate_69616"	"824439164557029380"	"justdannymalouf"	0	0	0	0	0	0	1	0	0
"candidate_69657"	"16561591"	"DarrylWPerry"	0	0	0	0	0	0	1	0	0
"candidate_62186"	"1431459812"	"dbcgreentx"	0	0	0	0	0	0	1	0	0
"candidate_66806"	"4872773471"	"ddrewknight"	0	0	0	0	0	0	1	0	0
"candidate_58743"	"619377190"	"DaveZuckermanVT"	0	0	0	0	0	0	1	0	0
"candidate_65597"	"4733761320"	"D_EdwardsLA"	0	0	0	0	0	0	1	0	0
"candidate_513"	"2559398984"	"DonYoungAK"	0	0	0	0	0	0	1	0	0
"candidate_69533"	"1242587185280360448"	"RainwaterForIN"	0	0	0	0	0	0	1	0	0
"candidate_64942"	"4755913398"	"DougForDakota"	0	0	0	0	0	0	1	0	0
"candidate_66830"	"140529899"	"DustyJohnson"	0	0	0	0	0	0	1	0	0
"candidate_59884"	"23196175"	"duwayneh57"	0	0	0	0	0	0	1	0	0
"candidate_18906"	"3118589409"	"HolcombForIN"	0	0	0	0	0	0	1	0	0
"candidate_69619"	"1185518759282393089"	"ErikaKolenich"	0	0	0	0	0	0	1	0	0
"candidate_68506"	"425488724"	"gsiadek"	0	0	0	0	0	0	1	0	0
"candidate_65131"	"3420965229"	"GregForMontana"	0	0	0	0	0	0	1	0	0
"candidate_65131"	"1343969773726494721"	"GovGianforte"	0	0	0	0	0	0	1	0	0
"candidate_32916"	"142234626"	"HowieHawkins"	0	0	0	0	0	0	1	0	0
"candidate_69539"	"1254903082519089157"	"JBuckley2020"	0	0	0	0	0	0	1	0	0
"candidate_65484"	"20934272"	"LewisForMN"	0	0	0	0	0	0	1	0	0
"candidate_1073"	"14125897"	"JeanneShaheen"	0	0	0	0	0	0	1	0	0
"candidate_15344"	"1148757025012277249"	"Risch4Idaho"	0	0	0	0	0	0	1	0	0
"candidate_67957"	"1176367702543413248"	"Jorgensen4POTUS"	0	0	0	0	0	0	1	0	0
"candidate_63564"	"90346270"	"PerkinsForUSSen"	0	0	0	0	0	0	1	0	0
"candidate_10206"	"15136081"	"johncarneyforde"	0	0	0	0	0	0	1	0	0
"candidate_67181"	"861246117689925633"	"JohnJamesMI"	0	0	0	0	0	0	1	0	0
"candidate_67465"	"760844792616058880"	"ODonnell4NH"	0	0	0	0	0	0	1	0	0
"candidate_66825"	"263345878"	"WilliamsForMT"	0	0	0	0	0	0	1	0	0
"candidate_66922"	"964996994623311874"	"Armstrong_ND"	0	0	0	0	0	0	1	0	0
"candidate_69647"	"2809086853"	"McKennon2020"	0	0	0	0	0	0	1	0	0
"candidate_68325"	"1268392145154605056"	"HayesforNC"	0	0	0	0	0	0	1	0	0
"candidate_69125"	"1225140542134259712"	"kocforsenate"	0	0	0	0	0	0	1	0	0
"candidate_10275"	"1011815911798595584"	"goMurph2020"	0	0	0	0	0	0	1	0	0
"candidate_65591"	"4049197462"	"LisaBRochester"	0	0	0	0	0	0	1	0	0
"candidate_69463"	"179142696"	"naturalguard"	0	0	0	0	0	0	1	0	0
"candidate_65587"	"98471035"	"Liz_Cheney"	0	0	0	0	0	0	1	0	0
"candidate_68970"	"3225647515"	"LorenCulp"	0	0	0	0	0	0	1	0	0
"candidate_68681"	"1241864849694396416"	"Lyman_Bishop"	0	0	0	0	0	0	1	0	0
"candidate_69225"	"1276533782099746816"	"GreyBull4WY"	0	0	0	0	0	0	1	0	0
"candidate_68373"	"1014702691594002433"	"ElectMarkCurran"	0	0	0	0	0	0	1	0	0
"candidate_68876"	"65707359"	"CaptMarkKelly"	0	0	0	0	0	0	1	0	0
"candidate_68485"	"246064793"	"MarkRonchettiNM"	0	0	0	0	0	0	1	0	0
"candidate_69240"	"2415806120"	"BradshawforTN"	0	0	0	0	0	0	1	0	0
"candidate_61631"	"482450423"	"MarthaMcSallyAZ"	0	0	0	0	0	0	1	0	0
"candidate_65996"	"147377744"	"jhegar"	0	0	0	0	0	0	1	0	0
"candidate_69470"	"1174076394025783296"	"liebermanforga"	0	0	0	0	0	0	1	0	0
"candidate_63731"	"1376252790"	"MattForMontana"	0	0	0	0	0	0	1	0	0
"candidate_69221"	"1217296599954722817"	"MBenDavid2020"	0	0	0	0	0	0	1	0	0
"candidate_55847"	"1145874419857817600"	"CooneyforMT"	0	0	0	0	0	0	1	0	0
"candidate_27501"	"981691454962749440"	"MikeEspyMS"	0	0	0	1	0	0	1	0	0
"candidate_67742"	"240055630"	"keparson"	0	0	0	0	0	0	1	0	0
"candidate_580"	"978029858"	"RoundsforSenate"	0	0	0	0	0	0	1	0	0
"candidate_67832"	"985957894356074496"	"nadine4delaware"	0	0	0	0	0	0	1	0	0
"candidate_69309"	"281633898"	"nicolergalloway"	0	0	0	1	0	0	1	0	0
"candidate_66398"	"2942421722"	"PauletteEJordan"	0	0	0	0	0	0	1	0	0
"candidate_69580"	"1271289655107874818"	"WenstrupforLA"	0	0	0	0	0	0	1	0	0
"candidate_69478"	"1221242033530195970"	"ReverendWarnock"	0	0	0	1	0	0	1	0	0
"candidate_69478"	"1352287997853622273"	"SenatorWarnock"	0	0	0	0	0	0	1	0	0
"candidate_67780"	"850426175046299648"	"DoaneRaymon"	0	0	0	0	0	0	1	0	0
"candidate_64430"	"19278011"	"RickStewart"	0	0	0	0	0	0	1	0	0
"candidate_69521"	"1187121060942155777"	"RickDHarrington"	0	0	0	0	0	0	1	0	0
"candidate_69540"	"2462444400"	"k_combs"	0	0	0	0	0	0	1	0	0
"candidate_69172"	"1139607716941500417"	"SaraGideon"	0	0	0	0	0	0	1	0	0
"candidate_66690"	"123036487"	"ShaneTHazel"	0	0	0	0	0	0	1	0	0
"candidate_67901"	"1090016912669581315"	"ShannonBrayNC"	0	0	0	0	0	0	1	0	0
"candidate_441"	"158890005"	"CapitoforWV"	0	0	0	0	0	0	1	0	0
"candidate_68830"	"69663100"	"SpencerJCox"	0	0	0	1	0	0	1	0	0
"candidate_68830"	"1343681134924742656"	"GovCox"	0	0	0	0	0	0	1	0	0
"candidate_69435"	"1235066636153040896"	"Steve4Gov"	0	0	0	0	0	0	1	0	0
"candidate_68741"	"875025043130068992"	"GreenfieldIowa"	0	0	0	0	0	0	1	0	0
"candidate_59379"	"312868101"	"DrWoodyMyers"	0	0	0	0	0	0	1	0	0
"candidate_68735"	"1221949762410287110"	"ZachforND"	0	0	0	0	0	0	1	0	0
"officials_3"	"1163992520252153857"	"mikepompeo"	0	0	0	0	0	0	0	0	1
"officials_5"	"799764016885329921"	"stevenmnuchin1"	0	0	0	0	0	0	0	0	1
"officials_8"	"1142185061439197186"	"EsperDoD"	0	0	0	0	0	0	0	0	1
"officials_18"	"821456935421693952"	"SecBernhardt"	0	0	0	0	0	0	0	0	1
"officials_20"	"842072478834909184"	"SonnyPerdue"	0	0	0	0	0	0	0	0	1
"officials_21"	"836305915452272641"	"SecretaryRoss"	0	0	0	0	0	0	0	0	1
"officials_25"	"1178695912496992257"	"SecGeneScalia"	0	0	0	0	0	0	0	0	1
"officials_30"	"956283913835614208"	"SecAzar"	0	0	0	0	0	0	0	0	1
"officials_32"	"828613457020870657"	"SecretaryCarson"	0	0	0	0	0	0	0	0	1
"officials_32"	"1180379185"	"RealBenCarson"	0	0	0	0	0	0	0	0	1
"officials_34"	"826065858548133888"	"SecElaineChao"	0	0	0	0	0	0	0	0	1
"officials_38"	"894923298374651904"	"SecBrouillette"	0	0	0	0	0	0	0	0	1
"officials_40"	"828997388920619008"	"BetsyDeVosED"	0	0	0	0	0	0	0	0	1
"officials_43"	"1024390184090181633"	"SecWilkie"	0	0	0	0	0	0	0	0	1
"officials_47"	"935148134505828353"	"SecNielsen"	0	0	0	0	0	0	0	0	1
"officials_66"	"1348094562980548608"	"KellyCraftKY"	0	0	0	0	0	0	0	0	1
"officials_68"	"1278677862934085635"	"MickMulvaney"	0	0	0	0	0	0	0	0	1
"officials_69"	"969218051555184640"	"RussVought45"	0	0	0	0	0	0	0	0	1
"officials_75"	"832672006113931269"	"EPAAWheeler"	0	0	0	0	0	0	0	0	1
"officials_79"	"1204850195546161153"	"SBAJovita"	0	0	0	0	0	0	0	0	1
"media_nyt"	"807095"	"nytimes"	0	0	0	0	0	1	0	0	0
"media_wapo"	"2467791"	"washingtonpost"	0	0	0	0	0	1	0	0	0
"media_cnn"	"759251"	"CNN"	0	0	0	0	0	1	0	0	0
"media_cnn"	"428333"	"cnnbrk"	0	0	0	0	0	1	0	0	0
"media_bbc"	"742143"	"BBCWorld"	0	0	0	0	0	1	0	0	0
"media_reuters"	"1652541"	"Reuters"	0	0	0	0	0	1	0	0	0
"media_bbc"	"5402612"	"BBCBreaking"	0	0	0	0	0	1	0	0	0
"media_ap"	"51241574"	"AP"	0	0	0	0	0	1	0	0	0
"media_wsj"	"3108351"	"WSJ"	0	0	0	0	0	1	0	0	0
"media_fox"	"1367531"	"FoxNews"	0	0	0	0	0	1	0	0	0
