source	meta_id	user_id	screen_name	phi	phi_2	followers	voteview_id	nominate_dim1	nominate_dim2	party_code	party	chamber
pundits	meta_255	83374478	saletan	-0.6567153849239432	0.015227628452746786	2122	NA	NA	NA	NA	Independent	NA
pundits	meta_256	1106501	joanwalsh	-0.7738945903963959	-0.14114968639174755	12029	NA	NA	NA	NA	Independent	NA
pundits	meta_257	19173787	allahpundit	0.7434861625930705	-0.4776513691744706	2610	NA	NA	NA	NA	Independent	NA
pundits	meta_258	20744708	JasonKander	-0.8100900012125295	-0.20342986398159982	12597	NA	NA	NA	NA	Independent	NA
pundits	meta_259	21728303	keithboykin	-0.8391480902345173	-0.1621093167475268	7966	NA	NA	NA	NA	Independent	NA
pundits	meta_260	20068679	marclamonthill	-0.7786798369975528	-0.7290386086978222	12624	NA	NA	NA	NA	Independent	NA
pundits	meta_261	326756275	hasanthehun	-0.8909307116838089	-1.1753366452193361	5868	NA	NA	NA	NA	Independent	NA
pundits	meta_262	71048726	juliaioffe	-0.7485442128867379	-0.1370017248200582	8738	NA	NA	NA	NA	Independent	NA
pundits	meta_263	64916983	joshgerstein	-0.4805304617410409	0.38808301507323445	2618	NA	NA	NA	NA	Independent	NA
pundits	meta_264	35586563	jemelehill	-0.8259234609095295	-0.9055860488773769	31299	NA	NA	NA	NA	Independent	NA
pundits	meta_265	182398325	JonLemire	-0.6965256809313733	0.0013761223700055648	6125	NA	NA	NA	NA	Independent	NA
pundits	meta_266	460470940	Sulliview	-0.6728790662353485	-0.20311246357909626	6132	NA	NA	NA	NA	Independent	NA
pundits	meta_267	2568461	willwilkinson	-0.6439727268562515	0.017640611902857605	1817	NA	NA	NA	NA	Independent	NA
pundits	meta_268	21461359	juliettekayyem	-0.7894613318202506	-0.07249985772936951	6049	NA	NA	NA	NA	Independent	NA
pundits	meta_269	852269288	BenjaminNorton	-0.6359436541288187	-0.38903397888399865	1674	NA	NA	NA	NA	Independent	NA
pundits	meta_270	50446226	jonathanchait	-0.6806399933340759	-0.1258387836107233	7608	NA	NA	NA	NA	Independent	NA
pundits	meta_271	14270650	ktumulty	-0.5597741155697575	0.17594246986759454	6281	NA	NA	NA	NA	Independent	NA
pundits	meta_272	731167584	RonBrownstein	-0.6424884882928977	0.22990327508915176	3204	NA	NA	NA	NA	Independent	NA
pundits	meta_273	7848802	thegarance	-0.6137202508854104	0.041150025779575786	3528	NA	NA	NA	NA	Independent	NA
pundits	meta_274	15976697	michellemalkin	1.4404314110132361	-1.329669335569211	25820	NA	NA	NA	NA	Independent	NA
pundits	meta_275	14980220	MattLech	-0.9025857453866433	-0.7058491738463386	604	NA	NA	NA	NA	Independent	NA
pundits	meta_276	2917736960	DrDooleyMD	-0.8871764497064355	-0.39487121369720113	1219	NA	NA	NA	NA	Independent	NA
pundits	meta_277	28162211	MaxBoot	-0.6913864808013465	-0.07051567939880159	8549	NA	NA	NA	NA	Independent	NA
pundits	meta_278	14931637	MattBinder	-0.8215220181064581	-0.47433339631345217	1446	NA	NA	NA	NA	Independent	NA
pundits	meta_279	24431892	markos	-0.7547185620464654	-0.14079865277538467	7701	NA	NA	NA	NA	Independent	NA
pundits	meta_280	334921581	CHSommers	0.8201893353852261	-1.0068542384464174	4413	NA	NA	NA	NA	Independent	NA
pundits	meta_281	2328421	pattymo	-0.8582445544538206	-0.7630493867285787	3879	NA	NA	NA	NA	Independent	NA
pundits	meta_282	2521546890	DavidPriess	-0.7005713927776894	0.4496717730034512	1766	NA	NA	NA	NA	Independent	NA
pundits	meta_283	450341380	madrid_mike	-0.6976843829627764	-0.02619664452765093	2821	NA	NA	NA	NA	Independent	NA
pundits	meta_284	15463671	samstein	-0.6877589306938534	-0.1651926769841849	14266	NA	NA	NA	NA	Independent	NA
pundits	meta_285	113250460	onesarahjones	-0.8143949486728252	-0.26943569609500156	2138	NA	NA	NA	NA	Independent	NA
pundits	meta_286	113364160	JordanChariton	-0.688803988837212	-0.5326824011422826	2654	NA	NA	NA	NA	Independent	NA
pundits	meta_287	16017475	NateSilver538	-0.6705820234083152	-0.834798923348626	63620	NA	NA	NA	NA	Independent	NA
pundits	meta_288	50769180	IngrahamAngle	1.393530107757561	-1.569792878606537	42745	NA	NA	NA	NA	Independent	NA
pundits	meta_289	18643437	PrisonPlanet	1.5519022793742898	-1.4892852719636407	11137	NA	NA	NA	NA	Independent	NA
pundits	meta_290	27000730	Timcast	1.1591610847999765	-1.4719971097026046	9450	NA	NA	NA	NA	Independent	NA
pundits	meta_291	17985093	jamie_elizabeth	-0.9175093551812775	-0.8339191035081932	1164	NA	NA	NA	NA	Independent	NA
pundits	meta_292	37723353	DKThomp	-0.6467577813709953	-0.4002738091592435	4705	NA	NA	NA	NA	Independent	NA
pundits	meta_293	240107748	DavidAFrench	0.16505583485364675	-0.37581177680527705	7168	NA	NA	NA	NA	Independent	NA
pundits	meta_294	24578794	Scaramucci	-0.13330706178787233	-0.7432757665998597	13656	NA	NA	NA	NA	Independent	NA
pundits	meta_295	16887628	mattklewis	0.18282980001701962	0.08597974168321545	3012	NA	NA	NA	NA	Independent	NA
pundits	meta_296	2835451658	MrAndyNgo	1.613790436981961	-1.5534534395592834	10290	NA	NA	NA	NA	Independent	NA
pundits	meta_297	21514744	dpakman	-0.7073961626957151	-0.7515546005995761	2798	NA	NA	NA	NA	Independent	NA
pundits	meta_298	24789175	JamesFallows	-0.7208255055281669	-0.1845799563764689	7252	NA	NA	NA	NA	Independent	NA
pundits	meta_299	21579498	andrewperezdc	-0.6979031618890014	0.1678821544991794	693	NA	NA	NA	NA	Independent	NA
pundits	meta_300	38413836	CoreyRobin	-0.8234186002611901	-0.4554467175892731	1595	NA	NA	NA	NA	Independent	NA
pundits	meta_301	755113	shaunking	-0.8100604739734085	-0.9695095219477312	27153	NA	NA	NA	NA	Independent	NA
pundits	meta_302	755024353708892160	shaun_vids	-0.895698793177516	-1.0848084400528655	1542	NA	NA	NA	NA	Independent	NA
pundits	meta_303	2366113867	MattGrossmann	-0.604933807009442	0.06737454178585109	1029	NA	NA	NA	NA	Independent	NA
pundits	meta_304	74820061	Redistrict	-0.6110824921376259	-0.16990703603586582	11681	NA	NA	NA	NA	Independent	NA
pundits	meta_305	463765807	Nate_Cohn	-0.6830031216564426	-0.38154620825320984	13118	NA	NA	NA	NA	Independent	NA
pundits	meta_306	808108063	ElectProject	-0.6770047506686767	-0.04194119952491664	2931	NA	NA	NA	NA	Independent	NA
pundits	meta_307	786309892990574592	SteveSchmidtSES	-0.8111953526656228	-0.7107252801614351	30196	NA	NA	NA	NA	Independent	NA
pundits	meta_308	1013374544	RealTimBlack	-0.6240198346047523	-0.5361254993502265	2112	NA	NA	NA	NA	Independent	NA
pundits	meta_309	15950086	dylanmatt	-0.6704932786704831	-0.14086728738228163	2387	NA	NA	NA	NA	Independent	NA
pundits	meta_310	2400284491	RevDrBarber	-0.8798707512338799	-0.3259305668962399	10653	NA	NA	NA	NA	Independent	NA
pundits	meta_311	331816614	sullydish	-0.47923071644784176	-0.6348983984951513	7151	NA	NA	NA	NA	Independent	NA
pundits	meta_312	31047836	michaeljknowles	1.7089968509243099	-1.5205387926832536	5738	NA	NA	NA	NA	Independent	NA
pundits	meta_313	834081571493785600	PreetBharara	-0.8256778726857384	-0.7082779292949545	40432	NA	NA	NA	NA	Independent	NA
pundits	meta_314	23985504	elivalley	-0.896468538045509	-0.6218990747343321	2010	NA	NA	NA	NA	Independent	NA
pundits	meta_315	166751745	RyanAFournier	1.7667645858262615	-1.601278275904711	16303	NA	NA	NA	NA	Independent	NA
pundits	meta_316	742453163098296320	EmmaVigeland	-0.8267614167328243	-0.7102970981699998	2956	NA	NA	NA	NA	Independent	NA
pundits	meta_317	143104075	KyleKulinski	-0.7149492894958323	-0.9099624522003096	5790	NA	NA	NA	NA	Independent	NA
pundits	meta_318	1050111	PatrickRuffini	0.4266693885043838	0.020153256162074723	2010	NA	NA	NA	NA	Independent	NA
pundits	meta_319	16326882	AdamSerwer	-0.8141982420947791	-0.2991305597807803	12022	NA	NA	NA	NA	Independent	NA
pundits	meta_320	297100174	anneapplebaum	-0.6983241051181265	-0.14562551669871043	4948	NA	NA	NA	NA	Independent	NA
pundits	meta_321	2573480784	MalcolmNance	-0.8318697727379485	-0.4230851747409694	20208	NA	NA	NA	NA	Independent	NA
pundits	meta_322	695054484083470336	politicalelle	1.6302472101401617	-1.1018893754104526	2806	NA	NA	NA	NA	Independent	NA
pundits	meta_323	130496027	jonfavs	-0.8387556530195219	-0.8394684684042153	42306	NA	NA	NA	NA	Independent	NA
pundits	meta_324	2316383071	RVAwonk	-0.863626417604585	-0.2562216123541447	12704	NA	NA	NA	NA	Independent	NA
pundits	meta_325	817787882395955200	harrylitman	-0.8126133729949709	0.312324385940662	3479	NA	NA	NA	NA	Independent	NA
pundits	meta_326	18005085	MZHemingway	1.7407486048715837	-1.4164346920869169	10731	NA	NA	NA	NA	Independent	NA
pundits	meta_327	47739450	ByronYork	1.4392929150865277	-0.9704009287532233	9339	NA	NA	NA	NA	Independent	NA
pundits	meta_328	7855062	Susan_Hennessey	-0.7664976006051317	-0.04582182816245221	10229	NA	NA	NA	NA	Independent	NA
pundits	meta_329	19186003	seungminkim	-0.5734075024160161	0.07743784601002603	8019	NA	NA	NA	NA	Independent	NA
pundits	meta_330	1591400760	TaraSetmayer	-0.5287345121739649	-0.16058810995341072	2919	NA	NA	NA	NA	Independent	NA
pundits	meta_331	60919240	donnabrazile	-0.6825194616881717	-0.523998882782484	20007	NA	NA	NA	NA	Independent	NA
pundits	meta_332	36195015	BronzeHammer	-0.8503621074337665	-0.91987350437865	1025	NA	NA	NA	NA	Independent	NA
pundits	meta_333	50149303	pareene	-0.7640232418013678	-0.4649281673883008	3191	NA	NA	NA	NA	Independent	NA
pundits	meta_334	22799750	ChrisCuomo	-0.6822259680836675	-0.9343022296155215	30194	NA	NA	NA	NA	Independent	NA
pundits	meta_335	20742461	TimOBrien	-0.7250471072428224	-0.010881563987375617	5572	NA	NA	NA	NA	Independent	NA
pundits	meta_336	16989178	JamesOKeefeIII	1.6998423811274466	-1.4759740625921869	13711	NA	NA	NA	NA	Independent	NA
pundits	meta_337	88215673	mjs_DC	-0.7741507214300509	-0.016381607148086886	2889	NA	NA	NA	NA	Independent	NA
pundits	meta_338	15212187	bennyjohnson	1.6871842952640645	-1.2381214729768069	5988	NA	NA	NA	NA	Independent	NA
pundits	meta_339	57029492	gelliottmorris	-0.6927718631004437	0.03020467252591028	2802	NA	NA	NA	NA	Independent	NA
pundits	meta_340	16160352	clairecmc	-0.7177153715431598	-0.08554974175731113	13948	NA	NA	NA	NA	Independent	NA
pundits	meta_341	770619360062898176	TheLaurenChen	1.5545575755954397	-1.439272202168678	3202	NA	NA	NA	NA	Independent	NA
pundits	meta_342	15728161	NoahShachtman	-0.6190109645461922	0.020969159386036176	4342	NA	NA	NA	NA	Independent	NA
pundits	meta_343	16930125	edokeefe	-0.4085519922677874	0.34197031568840197	3983	NA	NA	NA	NA	Independent	NA
pundits	meta_344	14962779	howardfineman	-0.6780755493570866	-0.1166763269887088	8213	NA	NA	NA	NA	Independent	NA
pundits	meta_345	36529101	seanmdav	1.7012416424025576	-1.1288437645021008	6147	NA	NA	NA	NA	Independent	NA
pundits	meta_346	813554157097459712	classiclib3ral	NA	NA	0	NA	NA	NA	NA	Independent	NA
pundits	meta_347	2885543426	jaredlholt	-0.7361107700469934	-0.1269753481423515	2264	NA	NA	NA	NA	Independent	NA
pundits	meta_348	637196658	KateAronoff	-0.8715881230140885	-0.2774251938216982	2378	NA	NA	NA	NA	Independent	NA
pundits	meta_349	329115426	_waleedshahid	-0.85844356271956	-0.19592344343640344	3533	NA	NA	NA	NA	Independent	NA
pundits	meta_350	17466132	AJentleson	-0.7403587765858312	0.4420091651221626	2578	NA	NA	NA	NA	Independent	NA
pundits	meta_351	21786618	billmckibben	-0.8044977493222388	-0.4912741394193942	10976	NA	NA	NA	NA	Independent	NA
pundits	meta_352	860555190	NicolleDWallace	-0.8070291537471277	-0.5929555327369844	24847	NA	NA	NA	NA	Independent	NA
pundits	meta_353	82673602	geoffreyvs	-0.34438416029001123	0.38195571633076614	1022	NA	NA	NA	NA	Independent	NA
pundits	meta_354	367873443	SamWangPhD	-0.7649544774132109	-0.03560555396941064	2070	NA	NA	NA	NA	Independent	NA
pundits	meta_355	139186916	awprokop	-0.7332162137487187	0.1099033771217894	1667	NA	NA	NA	NA	Independent	NA
pundits	meta_356	196168350	AnnCoulter	1.1276627997666049	-1.40740431846223	31028	NA	NA	NA	NA	Independent	NA
pundits	meta_357	17004618	NickKristof	-0.7012798467781182	-0.6553250346599512	27769	NA	NA	NA	NA	Independent	NA
pundits	meta_358	27187343	lsarsour	-0.8487196109887082	-0.5519661316160424	9722	NA	NA	NA	NA	Independent	NA
pundits	meta_359	15816595	radleybalko	-0.519818296309047	-0.1257406086839009	4024	NA	NA	NA	NA	Independent	NA
pundits	meta_360	429227921	cenkuygur	-0.7459097792975731	-0.8321218160716357	10444	NA	NA	NA	NA	Independent	NA
pundits	meta_361	19638752	InternetHippo	-0.8282335630156927	-0.9366079432754206	5585	NA	NA	NA	NA	Independent	NA
pundits	meta_362	780206406024691712	neal_katyal	-0.8192668398701861	-0.3164582656583359	15097	NA	NA	NA	NA	Independent	NA
pundits	meta_363	197080008	NathanJRobinson	-0.8287510767606725	-0.5211068414284195	1675	NA	NA	NA	NA	Independent	NA
pundits	meta_364	38271276	mtaibbi	-0.589781325347888	-0.6893872107402557	14613	NA	NA	NA	NA	Independent	NA
pundits	meta_365	29472053	Hbomberguy	-0.9252473581527443	-1.158836781569532	2194	NA	NA	NA	NA	Independent	NA
pundits	meta_366	334715818	BuckSexton	1.80219669070066	-1.4352975528514134	8772	NA	NA	NA	NA	Independent	NA
pundits	meta_367	759481842814726144	renato_mariotti	-0.8167973878907019	0.02931764142176423	6781	NA	NA	NA	NA	Independent	NA
pundits	meta_368	31037199	sbg1	-0.7258186740091946	0.014754198601988809	5820	NA	NA	NA	NA	Independent	NA
pundits	meta_369	4484115214	MarkHertling	-0.7258060373273257	0.21786884997171507	3915	NA	NA	NA	NA	Independent	NA
pundits	meta_370	9532402	benyt	-0.4748152626763297	-0.2998856373048279	12165	NA	NA	NA	NA	Independent	NA
pundits	meta_371	17995040	benshapiro	1.2645857220274304	-1.5397703516690682	44821	NA	NA	NA	NA	Independent	NA
pundits	meta_372	2949261587	BenjaminPDixon	-0.865073401255097	-0.6185105764411815	4383	NA	NA	NA	NA	Independent	NA
pundits	meta_373	262223982	greenfield64	-0.5339095820758247	-0.0556918949793477	2994	NA	NA	NA	NA	Independent	NA
pundits	meta_374	250784170	StuPolitics	-0.2867422775659853	0.4886876571879279	1910	NA	NA	NA	NA	Independent	NA
pundits	meta_375	14989516	bdomenech	1.1262515413828995	-0.6169006059516597	3459	NA	NA	NA	NA	Independent	NA
pundits	meta_376	18622869	ezraklein	-0.7278794698081253	-0.6438841167993193	42425	NA	NA	NA	NA	Independent	NA
pundits	meta_377	1051396218	EvanMcMullin	-0.6719466023587353	-0.2866803703037745	16498	NA	NA	NA	NA	Independent	NA
pundits	meta_378	155260599	MalaikaJabali	-0.917666437353887	-0.5079985477653188	1017	NA	NA	NA	NA	Independent	NA
pundits	meta_379	2874102076	stclairashley	1.8509310872490945	-1.6067780873721265	5883	NA	NA	NA	NA	Independent	NA
pundits	meta_380	53789862	MaxBlumenthal	-0.5721165381712008	-0.5521064524819491	2922	NA	NA	NA	NA	Independent	NA
pundits	meta_381	21879831	ZerlinaMaxwell	-0.8743442935488581	-0.15966260987220482	9658	NA	NA	NA	NA	Independent	NA
pundits	meta_382	104299137	DavidMDrucker	0.12411274617460896	0.6269551098646174	1790	NA	NA	NA	NA	Independent	NA
pundits	meta_383	15766082	joshrogin	-0.4742536185147192	0.15700856040715766	4872	NA	NA	NA	NA	Independent	NA
pundits	meta_384	148192924	KeeangaYamahtta	-0.929354987186026	-0.5743653511010346	3708	NA	NA	NA	NA	Independent	NA
pundits	meta_385	17006157	paulkrugman	-0.7478999080457125	-0.673016761349694	37982	NA	NA	NA	NA	Independent	NA
pundits	meta_386	165944767	ashleyfeinberg	-0.804705778780086	-0.4650474685218755	7885	NA	NA	NA	NA	Independent	NA
pundits	meta_387	36711022	DanRather	-0.8491863254742521	-1.0015856319805843	44531	NA	NA	NA	NA	Independent	NA
pundits	meta_388	2908170952	DiamondandSilk	1.7215039629617888	-1.6764050104422001	20394	NA	NA	NA	NA	Independent	NA
pundits	meta_389	787392577	SarahLongwell25	-0.5628072787441329	0.23206290856802356	1353	NA	NA	NA	NA	Independent	NA
pundits	meta_390	2922928743	danpfeiffer	-0.8336633040139599	-0.6025372902258167	23201	NA	NA	NA	NA	Independent	NA
pundits	meta_391	138182116	trish_regan	1.7059296625242422	-1.351502173988363	6418	NA	NA	NA	NA	Independent	NA
pundits	meta_392	15467700	ZephyrTeachout	-0.8301992048202169	-0.2647088949138156	5798	NA	NA	NA	NA	Independent	NA
pundits	meta_393	15639774	adamdavidson	-0.7804140861126889	-0.16626448049408754	4576	NA	NA	NA	NA	Independent	NA
pundits	meta_394	241201438	Bakari_Sellers	-0.7907309223200585	-0.34243563579844966	9779	NA	NA	NA	NA	Independent	NA
pundits	meta_395	77032777	apalmerdc	-0.39333665950362784	0.5240449631974747	2600	NA	NA	NA	NA	Independent	NA
pundits	meta_396	929823128259387392	FrankFigliuzzi1	-0.8318522224844674	-0.11835126027889581	7914	NA	NA	NA	NA	Independent	NA
pundits	meta_397	123327472	peterbakernyt	-0.6830514391691955	-0.26611225907087727	14461	NA	NA	NA	NA	Independent	NA
pundits	meta_398	323599188	gaywonk	-0.8612389093200454	-0.530350099652351	4179	NA	NA	NA	NA	Independent	NA
pundits	meta_399	208155240	MariaBartiromo	1.4279857152301798	-1.4102716087088045	12921	NA	NA	NA	NA	Independent	NA
pundits	meta_400	453319164	EJDionne	-0.7412663974144267	-0.058136568189406226	7903	NA	NA	NA	NA	Independent	NA
pundits	meta_401	15161984	MattBors	-0.8486845174886795	-0.47963275971471286	2374	NA	NA	NA	NA	Independent	NA
pundits	meta_402	1965420800	NormEisen	-0.7878157569695307	0.15668273928203896	7739	NA	NA	NA	NA	Independent	NA
pundits	meta_403	1512021254	sam_vinograd	-0.7526694369935575	0.08411656938802807	3928	NA	NA	NA	NA	Independent	NA
pundits	meta_404	188793260	ninaturner	-0.8311413612821197	-0.578355374724807	10123	NA	NA	NA	NA	Independent	NA
pundits	meta_405	1045110787	MaryLTrump	-0.8739403849587319	-0.8305042833517727	18040	NA	NA	NA	NA	Independent	NA
pundits	meta_406	47448886	JeffreyGoldberg	-0.6375747415193056	-0.22346136780245413	10368	NA	NA	NA	NA	Independent	NA
pundits	meta_407	37501003	RaniaKhalek	-0.6693472276289446	-0.5458859466347346	2980	NA	NA	NA	NA	Independent	NA
pundits	meta_408	108710418	CarolLeonnig	-0.6883773607180784	0.3120429741504269	4034	NA	NA	NA	NA	Independent	NA
pundits	meta_409	14155907	jelani9	-0.861988987237417	-0.5135097418213137	14204	NA	NA	NA	NA	Independent	NA
pundits	meta_410	15952856	AriBerman	-0.8325735810021306	0.06090657208800548	6772	NA	NA	NA	NA	Independent	NA
pundits	meta_411	449588356	Kasparov63	-0.6344195024504466	-0.3687411906109771	10872	NA	NA	NA	NA	Independent	NA
pundits	meta_412	547114168	franifio	-0.8640957950779337	-0.7015671437271458	2265	NA	NA	NA	NA	Independent	NA
pundits	meta_413	38214152	MarkAmesExiled	-0.5625898404853823	-0.5201297411064669	620	NA	NA	NA	NA	Independent	NA
pundits	meta_414	1171109054	rgoodlaw	-0.7666374626700265	0.2898578895619174	3455	NA	NA	NA	NA	Independent	NA
pundits	meta_415	820354372827758592	brhodes	-0.8103640794299862	-0.3377712476158979	14593	NA	NA	NA	NA	Independent	NA
pundits	meta_416	21431618	mckaycoppins	-0.4844920170411694	0.075398261051765	5178	NA	NA	NA	NA	Independent	NA
pundits	meta_417	352548417	PaulBegala	-0.7064309653603311	-0.07927945099743797	8373	NA	NA	NA	NA	Independent	NA
pundits	meta_418	39000115	KatyTurNBC	-0.7491932533626764	-0.5015356795808233	24578	NA	NA	NA	NA	Independent	NA
pundits	meta_419	546135718	DouthatNYT	-0.19362885091255347	-0.4550633403620223	6450	NA	NA	NA	NA	Independent	NA
pundits	meta_420	52136185	MichaelCohen212	0.06474088097083745	-0.636907454583288	10125	NA	NA	NA	NA	Independent	NA
pundits	meta_421	138141495	ForecasterEnten	-0.6753534920116129	-0.36622690239460937	6704	NA	NA	NA	NA	Independent	NA
pundits	meta_422	218597735	WideAsleepNima	-0.8619793358391608	-0.6361818302087902	804	NA	NA	NA	NA	Independent	NA
pundits	meta_423	292929271	charliekirk11	1.7115957595211497	-1.6479687855812541	23943	NA	NA	NA	NA	Independent	NA
pundits	meta_424	301863076	Yascha_Mounk	-0.5163604359898841	-0.3073414619265383	2498	NA	NA	NA	NA	Independent	NA
pundits	meta_425	47293791	w_terrence	1.826893999392657	-1.7759423437747874	16747	NA	NA	NA	NA	Independent	NA
pundits	meta_426	246500501	GeraldoRivera	1.1528484371637489	-1.2580949693995445	6562	NA	NA	NA	NA	Independent	NA
pundits	meta_427	18172905	rickklein	-0.13225066534166316	0.22088345878486593	3706	NA	NA	NA	NA	Independent	NA
pundits	meta_428	26487169	LouDobbs	1.6227069411384765	-1.502556829071447	16687	NA	NA	NA	NA	Independent	NA
pundits	meta_429	15970820	virgiltexas	-0.8469213486074348	-0.826663469510005	3136	NA	NA	NA	NA	Independent	NA
pundits	meta_430	187289134	selectedwisdom	-0.7952686590566398	0.14102007495677563	5488	NA	NA	NA	NA	Independent	NA
pundits	meta_431	234186830	HeidiNBC	-0.7481046422248471	-0.008396348527155028	5702	NA	NA	NA	NA	Independent	NA
pundits	meta_432	79743108	alexburnsNYT	-0.5423609762177061	0.03304162098826597	7723	NA	NA	NA	NA	Independent	NA
pundits	meta_433	228990510	kath_krueger	-0.8059055464202328	-0.5365595058665975	1491	NA	NA	NA	NA	Independent	NA
pundits	meta_434	739610364975808512	paulsperry_	NA	NA	0	NA	NA	NA	NA	Independent	NA
pundits	meta_435	4517565515	KrangTNelson	-0.8682206096516557	-0.8939917801035795	6094	NA	NA	NA	NA	Independent	NA
pundits	meta_436	21619519	JoeNBC	-0.5566117674133422	-0.6643564770819257	29695	NA	NA	NA	NA	Independent	NA
pundits	meta_437	48581849	anitakumar01	-0.5121448118556267	0.5469286695145031	1190	NA	NA	NA	NA	Independent	NA
pundits	meta_438	184860130	TimAlberta	-0.39862173269646156	0.1258885287156983	3504	NA	NA	NA	NA	Independent	NA
pundits	meta_439	372536101	NatashaBertrand	-0.7808288640215909	-0.2940443815362793	17812	NA	NA	NA	NA	Independent	NA
pundits	meta_440	75939860	EliStokols	-0.6247248900613538	0.30851402460534605	3524	NA	NA	NA	NA	Independent	NA
pundits	meta_441	571297251	IChotiner	-0.7825893111187889	-0.33716848707109104	3082	NA	NA	NA	NA	Independent	NA
pundits	meta_442	20776147	seanspicer	0.9824439786545729	-0.9102503503555399	10526	NA	NA	NA	NA	Independent	NA
pundits	meta_443	2790869677	databyler	-0.3147545945812519	0.26096276175479116	629	NA	NA	NA	NA	Independent	NA
pundits	meta_444	20713061	newtgingrich	1.2279773115895758	-1.2732651538678916	27733	NA	NA	NA	NA	Independent	NA
pundits	meta_445	195631270	micahuetricht	-0.8600137432222145	-0.3895898184420775	1067	NA	NA	NA	NA	Independent	NA
pundits	meta_446	138809881	mschlapp	1.8166735228112365	-1.1072034759597007	4440	NA	NA	NA	NA	Independent	NA
pundits	meta_447	180535644	esglaude	-0.872992780371032	-0.41649343699283314	8708	NA	NA	NA	NA	Independent	NA
pundits	meta_448	635608354	20committee	-0.6574375603098219	-0.16015989788226515	7434	NA	NA	NA	NA	Independent	NA
pundits	meta_449	226963044	DanielDenvir	-0.8308775154313691	-0.2985903578151092	1116	NA	NA	NA	NA	Independent	NA
pundits	meta_450	21800063	POLITICO_Steve	-0.26902529229448807	0.6058133406088793	1085	NA	NA	NA	NA	Independent	NA
pundits	meta_451	244655353	davidaxelrod	-0.7108734214806899	-0.6178047641024712	34133	NA	NA	NA	NA	Independent	NA
pundits	meta_452	15741036	katherinemiller	-0.4095966174976662	0.11110325814134416	2586	NA	NA	NA	NA	Independent	NA
pundits	meta_453	18584875	hodgetwins	1.84304473794998	-1.7561362999387171	10551	NA	NA	NA	NA	Independent	NA
pundits	meta_454	14839147	ericbolling	1.5823579501090534	-1.4306305552100953	17604	NA	NA	NA	NA	Independent	NA
pundits	meta_455	14251225	jheil	-0.6902801856760303	-0.2929433322972092	11569	NA	NA	NA	NA	Independent	NA
pundits	meta_456	776121625229991936	jackcalifano	-0.9051942800766276	-0.2293253449364444	611	NA	NA	NA	NA	Independent	NA
pundits	meta_457	184136149	MarkHalperin	-0.37257771689010705	-0.244170707906158	8396	NA	NA	NA	NA	Independent	NA
pundits	meta_458	114870265	PeterBeinart	-0.6788183913318752	-0.14716430843745137	3963	NA	NA	NA	NA	Independent	NA
pundits	meta_459	19568591	ananavarro	-0.797658636905006	-0.7665064916599482	36997	NA	NA	NA	NA	Independent	NA
pundits	meta_460	130684893	AndrewCMcCarthy	1.6803184388050623	-1.1657431010672958	5285	NA	NA	NA	NA	Independent	NA
pundits	meta_461	77413975	WindsorMann	-0.7815983378093769	0.024920250967657986	2153	NA	NA	NA	NA	Independent	NA
pundits	meta_462	20772763	CharlesMBlow	-0.8488644540110297	-0.515885032901263	22023	NA	NA	NA	NA	Independent	NA
pundits	meta_463	15483390	tamarakeithNPR	-0.7265146626669619	-0.38751999811066246	7791	NA	NA	NA	NA	Independent	NA
pundits	meta_464	327577091	JustinWolfers	-0.640091411553909	-0.3068777085511577	5531	NA	NA	NA	NA	Independent	NA
pundits	meta_465	20094409	BarbMcQuade	-0.842006306088115	-0.14831989045917082	9701	NA	NA	NA	NA	Independent	NA
pundits	meta_466	774407512598704128	Mimirocah1	-0.8354115434100164	-0.12177406315886309	10576	NA	NA	NA	NA	Independent	NA
pundits	meta_467	756331316	adamjohnsonNYC	-0.7881635659334408	-0.42012797662396356	2407	NA	NA	NA	NA	Independent	NA
pundits	meta_468	15765991	agearan	-0.5038267683401589	0.5082690061339072	1613	NA	NA	NA	NA	Independent	NA
pundits	meta_469	12889162	KSoltisAnderson	0.13564655998065295	-0.142298893456847	2623	NA	NA	NA	NA	Independent	NA
pundits	meta_470	322430128	Trillburne	-0.800468500481965	-0.67119880749876	1176	NA	NA	NA	NA	Independent	NA
pundits	meta_471	251627765	kkondik	-0.35610540616026615	0.3774869324831996	1824	NA	NA	NA	NA	Independent	NA
pundits	meta_472	586707638	SidneyPowell1	1.9641465440318935	-1.7410093224885064	9585	NA	NA	NA	NA	Independent	NA
pundits	meta_473	19086859	rtraister	-0.8715698740115988	-0.4780761365687489	10888	NA	NA	NA	NA	Independent	NA
pundits	meta_474	15931637	jonkarl	-0.4078464198646216	-0.06230849175685434	7680	NA	NA	NA	NA	Independent	NA
pundits	meta_475	50011708	margbrennan	-0.4243309532027196	-0.09717479468829199	3121	NA	NA	NA	NA	Independent	NA
pundits	meta_476	264361128	Liz_Wheeler	1.8334792288884074	-1.4742012560229143	7943	NA	NA	NA	NA	Independent	NA
pundits	meta_477	131497030	VanJones68	-0.7796664734223369	-0.8275639651917254	31967	NA	NA	NA	NA	Independent	NA
pundits	meta_478	112047805	brithume	1.362955096559938	-1.2896301236010956	22167	NA	NA	NA	NA	Independent	NA
pundits	meta_479	174110843	jonlovett	-0.8483340549305293	-0.755123261036195	25329	NA	NA	NA	NA	Independent	NA
