"","user_id","handle","voteview_id","type","icpsr","bioname","party_code","cqlabel","state_abbrev","chamber","seo_name","district_code","nominate.dim1"
"382",1092979962,"repcheri","MH11621329","congress",21329,"BUSTOS, Cheri",100,"(IL-17)","IL","House","cheri-bustos",17,-0.238
"383",1096059529,"senatorrisch","MS11640902","congress",40902,"RISCH, James",200,"(ID)","ID","Senate","james-risch",0,0.631
"384",1099199839,"martinheinrich","MS11620930","congress",20930,"HEINRICH, Martin",100,"(NM)","NM","Senate","martin-heinrich",0,-0.322
"385",1129029661,"edmarkey","MS11614435","congress",14435,"MARKEY, Edward John",100,"(MA)","MA","Senate","edward-john-markey",0,-0.511
"386",1135486501,"repscottpeters","MH11621315","congress",21315,"PETERS, Scott",100,"(CA-52)","CA","House","scott-peters",52,-0.178
"387",1140648348,"repdwstweets","MH11620504","congress",20504,"WASSERMAN SCHULTZ, Debbie",100,"(FL-23)","FL","House","debbie-wasserman-schultz",23,-0.421
"388",1155335864,"repdonaldpayne","MH11631103","congress",31103,"PAYNE, Donald, Jr.",100,"(NJ-10)","NJ","House","donald-payne-jr",10,-0.517
"389",1206227149,"repmarkpocan","MH11621370","congress",21370,"POCAN, Mark",100,"(WI-02)","WI","House","mark-pocan",2,-0.543
"390",1209417007,"stevescalise","MH11620759","congress",20759,"SCALISE, Steve",200,"(LA-01)","LA","House","steve-scalise",1,0.563
"391",1222257180,"repcardenas","MH11621309","congress",21309,"ĆRDENAS, Tony",100,"(CA-29)","CA","House","tony-cardenas",29,-0.382
"392",1240107944,"rogermarshallmd","MH11621734","congress",21734,"MARSHALL, Roger Wayne",200,"(KS-01)","KS","House","roger-wayne-marshall",1,0.528
"393",1243902714,"repbrownley","MH11621308","congress",21308,"BROWNLEY, Julia",100,"(CA-26)","CA","House","julia-brownley",26,-0.286
"394",1249982359,"senatemajldr","MS11614921","congress",14921,"McCONNELL, Addison Mitchell (Mitch)",200,"(KY)","KY","Senate","addison-mitchell-mitch-mcconnell",0,0.403
"395",1257667158,"chiproytx","MH11621961","congress",21961,"ROY, Charles",200,"(TX-21)","TX","House","charles-roy",21,0.8
"396",1260172386,"repjuanvargas","MH11621314","congress",21314,"VARGAS, Juan",100,"(CA-51)","CA","House","juan-vargas",51,-0.398
"397",1262099252,"senbrianschatz","MS11641112","congress",41112,"SCHATZ, Brian Emanuel",100,"(HI)","HI","Senate","brian-emanuel-schatz",0,-0.444
"398",1289319271,"repchrissmith","MH11614863","congress",14863,"SMITH, Christopher Henry",200,"(NJ-04)","NJ","House","christopher-henry-smith",4,0.164
"399",1305596696,"rep_hunter","MH11620963","congress",20963,"HUNTER, Duncan Duane",200,"(CA-50)","CA","House","duncan-duane-hunter",50,0.539
"400",1339931490,"reprobinkelly","MH11621371","congress",21371,"KELLY, Robin L.",100,"(IL-02)","IL","House","robin-l-kelly",2,-0.46
"401",1383059977,"joniernst","MS11641502","congress",41502,"ERNST, Joni",200,"(IA)","IA","Senate","joni-ernst",0,0.532
"402",1397501864,"perduesenate","MS11641501","congress",41501,"PERDUE, David Alfred, Jr.",200,"(GA)","GA","Senate","david-alfred-perdue-jr",0,0.573
"403",1410590874,"peterwelch","MH11620750","congress",20750,"WELCH, Peter",100,"(VT-01)","VT","House","peter-welch",1,-0.409
"404",1444015610,"usreplong","MH11621150","congress",21150,"LONG, Billy",200,"(MO-07)","MO","House","billy-long",7,0.545
"405",1480852568,"bensasse","MS11641503","congress",41503,"SASSE, Benjamin Eric",200,"(NE)","NE","Senate","benjamin-eric-sasse",0,0.795
"406",1531521632,"repbeatty","MH11621352","congress",21352,"BEATTY, Joyce",100,"(OH-03)","OH","House","joyce-beatty",3,-0.43
"407",1542372750,"joeneguse","MH11621948","congress",21948,"NEGUSE, Joseph",100,"(CO-02)","CO","House","joseph-neguse",2,-0.441
"408",1623308912,"repjasonsmith","MH11621373","congress",21373,"SMITH, Jason",200,"(MO-08)","MO","House","jason-smith",8,0.597
"409",1849261916,"repblaine","MH11620926","congress",20926,"LUETKEMEYER, Blaine",200,"(MO-03)","MO","House","blaine-luetkemeyer",3,0.437
"410",1880674038,"usrepkcastor","MH11620708","congress",20708,"CASTOR, Kathy",100,"(FL-14)","FL","House","kathy-castor",14,-0.438
"411",1908143071,"repguthrie","MH11620916","congress",20916,"GUTHRIE, Brett",200,"(KY-02)","KY","House","brett-guthrie",2,0.417
"412",1912799826,"jdanbishop","MH11621986","congress",21986,"BISHOP, Dan",200,"(NC-09)","NC","House","dan-bishop",9,0.865
"413",2167097881,"senbooker","MS11641308","congress",41308,"BOOKER, Cory Anthony",100,"(NJ)","NJ","Senate","cory-anthony-booker",0,-0.612
"414",2212905492,"jenniferwexton","MH11621983","congress",21983,"WEXTON, Jennifer",100,"(VA-10)","VA","House","jennifer-wexton",10,-0.411
"415",2253968388,"repbyrne","MH11621376","congress",21376,"BYRNE, Bradley",200,"(AL-01)","AL","House","bradley-byrne",1,0.611
"416",2293131060,"repkclark","MH11621375","congress",21375,"CLARK, Katherine M.",100,"(MA-05)","MA","House","katherine-m-clark",5,-0.484
"417",2352629311,"hawleymo","MS11641901","congress",41901,"HAWLEY, Joshua David",200,"(MO)","MO","Senate","joshua-david-hawley",0,0.574
"418",2371339658,"repjimmygomez","MH11621754","congress",21754,"GOMEZ, Jimmy",100,"(CA-34)","CA","House","jimmy-gomez",34,-0.596
"419",2382685057,"reprobwoodall","MH11621122","congress",21122,"WOODALL, Rob",200,"(GA-07)","GA","House","rob-woodall",7,0.598
"420",2433737761,"rephastingsfl","MH11629337","congress",29337,"HASTINGS, Alcee Lamar",100,"(FL-20)","FL","House","alcee-lamar-hastings",20,-0.564
"421",2696643955,"repmoolenaar","MH11621526","congress",21526,"MOOLENAAR, John",200,"(MI-04)","MI","House","john-moolenaar",4,0.398
"422",2750127259,"repleezeldin","MH11621539","congress",21539,"ZELDIN, Lee M",200,"(NY-01)","NY","House","lee-m-zeldin",1,0.386
"423",2847221717,"repratcliffe","MH11621549","congress",21549,"RATCLIFFE, John",200,"(TX-04)","TX","House","john-ratcliffe",4,0.693
"424",2852998461,"repwesterman","MH11621563","congress",21563,"WESTERMAN, Bruce Eugene",200,"(AR-04)","AR","House","bruce-eugene-westerman",4,0.549
"425",2856787757,"senjoniernst","MS11641502","congress",41502,"ERNST, Joni",200,"(IA)","IA","Senate","joni-ernst",0,0.532
"426",2861616083,"usrepgarypalmer","MH11621500","congress",21500,"PALMER, Gary James",200,"(AL-06)","AL","House","gary-james-palmer",6,0.71
"427",2862577383,"repkenbuck","MH11621510","congress",21510,"BUCK, Kenneth Robert",200,"(CO-04)","CO","House","kenneth-robert-buck",4,0.754
"428",2863006655,"replawrence","MH11621530","congress",21530,"LAWRENCE, Brenda L",100,"(MI-14)","MI","House","brenda-l-lawrence",14,-0.446
"429",2863210809,"sendavidperdue","MS11641501","congress",41501,"PERDUE, David Alfred, Jr.",200,"(GA)","GA","Senate","david-alfred-perdue-jr",0,0.573
"430",2891210047,"sendansullivan","MS11641500","congress",41500,"SULLIVAN, Daniel Scott",200,"(AK)","AK","Senate","daniel-scott-sullivan",0,0.477
"431",2914163523,"reploudermilk","MH11621515","congress",21515,"LOUDERMILK, Barry D.",200,"(GA-11)","GA","House","barry-d-loudermilk",11,0.688
"432",2914515430,"reptomemmer","MH11621531","congress",21531,"EMMER, Thomas Earl II",200,"(MN-06)","MN","House","thomas-earl-ii-emmer",6,0.459
"433",2916086925,"repadams","MH11621545","congress",21545,"ADAMS, Alma",100,"(NC-12)","NC","House","alma-adams",12,-0.465
"434",2929491549,"repbrianbabin","MH11621551","congress",21551,"BABIN, Brian",200,"(TX-36)","TX","House","brian-babin",36,0.698
"435",2930635215,"repnewhouse","MH11621556","congress",21556,"NEWHOUSE, Daniel Milton",200,"(WA-04)","WA","House","daniel-milton-newhouse",4,0.349
"436",2951574214,"repgarretgraves","MH11621523","congress",21523,"GRAVES, Garret",200,"(LA-06)","LA","House","garret-graves",6,0.461
"437",2953974395,"repfrenchhill","MH11621503","congress",21503,"HILL, French",200,"(AR-02)","AR","House","french-hill",2,0.454
"438",2955485182,"senatorrounds","MS11641505","congress",41505,"ROUNDS, Marion Michael (Mike)",200,"(SD)","SD","Senate","marion-michael-mike-rounds",0,0.396
"439",2962813893,"repstefanik","MH11621541","congress",21541,"STEFANIK, Elise M",200,"(NY-21)","NY","House","elise-m-stefanik",21,0.221
"440",2962868158,"repdonbeyer","MH11621554","congress",21554,"BEYER, Donald Sternoff Jr.",100,"(VA-08)","VA","House","donald-sternoff-jr-beyer",8,-0.386
"441",2962891515,"repabraham","MH11621522","congress",21522,"ABRAHAM, Ralph",200,"(LA-05)","LA","House","ralph-abraham",5,0.539
"442",2962923040,"sensasse","MS11641503","congress",41503,"SASSE, Benjamin Eric",200,"(NE)","NE","Senate","benjamin-eric-sasse",0,0.795
"443",2963445730,"hurdonthehill","MH11621550","congress",21550,"HURD, William Ballard",200,"(TX-23)","TX","House","william-ballard-hurd",23,0.294
"444",2964174789,"senthomtillis","MS11641504","congress",41504,"TILLIS, Thomas Roland (Thom)",200,"(NC)","NC","Senate","thomas-roland-thom-tillis",0,0.434
"445",2964287128,"reprickallen","MH11621516","congress",21516,"ALLEN, Rick W.",200,"(GA-12)","GA","House","rick-w-allen",12,0.677
"446",2964526557,"repalexmooney","MH11621557","congress",21557,"MOONEY, Alex X.",200,"(WV-02)","WV","House","alex-x-mooney",2,0.578
"447",2964877294,"repbost","MH11621519","congress",21519,"BOST, Mike",200,"(IL-12)","IL","House","mike-bost",12,0.27
"448",2964949642,"senmcsallyaz","MS11621501","congress",21501,"McSALLY, Martha",200,"(AZ)","AZ","Senate","martha-mcsally",0,0.345
"449",2966205003,"repmarkwalker","MH11621543","congress",21543,"WALKER, Bradley Mark",200,"(NC-06)","NC","House","bradley-mark-walker",6,0.641
"450",2966570782,"reprubengallego","MH11621502","congress",21502,"GALLEGO, Ruben",100,"(AZ-07)","AZ","House","ruben-gallego",7,-0.451
"451",2966765501,"repjohnkatko","MH11621542","congress",21542,"KATKO, John",200,"(NY-24)","NY","House","john-katko",24,0.204
"452",2968007206,"repdesaulnier","MH11621504","congress",21504,"DESAULNIER, Mark James",100,"(CA-11)","CA","House","mark-james-desaulnier",11,-0.529
"453",2968451607,"repbonnie","MH11621538","congress",21538,"WATSON COLEMAN, Bonnie",100,"(NJ-12)","NJ","House","bonnie-watson-coleman",12,-0.626
"454",2970279814,"repdebdingell","MH11621529","congress",21529,"DINGELL, Debbie",100,"(MI-12)","MI","House","debbie-dingell",12,-0.407
"455",2970462034,"repkathleenrice","MH11621540","congress",21540,"RICE, Kathleen Maura",100,"(NY-04)","NY","House","kathleen-maura-rice",4,-0.284
"456",2973870195,"repbuddycarter","MH11621513","congress",21513,"CARTER, Buddy",200,"(GA-01)","GA","House","buddy-carter",1,0.581
"457",2975091705,"congressmanhice","MH11621514","congress",21514,"HICE, Jody Brownlow",200,"(GA-10)","GA","House","jody-brownlow-hice",10,0.79
"458",2976606250,"repgrothman","MH11621559","congress",21559,"GROTHMAN, Glenn",200,"(WI-06)","WI","House","glenn-grothman",6,0.616
"459",3018670151,"reppeteaguilar","MH11621548","congress",21548,"BOYLE, Brendan Francis",100,"(PA-02)","PA","House","brendan-francis-boyle",2,-0.398
"460",3044993235,"reptedlieu","MH11621507","congress",21507,"LIEU, Ted",100,"(CA-33)","CA","House","ted-lieu",33,-0.371
"461",3122099613,"donaldnorcross","MH11621536","congress",21536,"NORCROSS, Donald",100,"(NJ-01)","NJ","House","donald-norcross",1,-0.426
"462",3145735852,"catherinefornv","MS11641700","congress",41700,"CORTEZ MASTO, Catherine Marie",100,"(NV)","NV","Senate","catherine-marie-cortez-masto",0,-0.37
"463",3317799825,"reptrentkelly","MH11621561","congress",21561,"KELLY, Trent",200,"(MS-01)","MS","House","trent-kelly",1,0.625
"464",3686482216,"replahood","MH11621562","congress",21562,"LaHOOD, Darin",200,"(IL-18)","IL","House","darin-lahood",18,0.463
"465",4205133682,"greschenthaler","MH11621956","congress",21956,"RESCHENTHALER, Guy",200,"(PA-14)","PA","House","guy-reschenthaler",14,0.35
"466",4304448314,"congboyle","MH11621548","congress",21548,"BOYLE, Brendan Francis",100,"(PA-02)","PA","House","brendan-francis-boyle",2,-0.398
"467",742735530287304704,"warrendavidson","MH11621564","congress",21564,"DAVIDSON, Warren",200,"(OH-08)","OH","House","warren-davidson",8,0.708
"468",750046943905058816,"debbieforfl","MH11621947","congress",21947,"MUCARSEL-POWELL, Debbie",100,"(FL-26)","FL","House","debbie-mucarsel-powell",26,-0.344
"469",751799352755052544,"jackbergman_mi1","MH11621704","congress",21704,"BERGMAN, John",200,"(MI-01)","MI","House","john-bergman",1,0.426
"470",796183515998068736,"repstephmurphy","MH11621738","congress",21738,"MURPHY, Stephanie",100,"(FL-07)","FL","House","stephanie-murphy",7,-0.156
"471",796736612554117120,"repjimmypanetta","MH11621740","congress",21740,"PANETTA, James Varni",100,"(CA-20)","CA","House","james-varni-panetta",20,-0.303
"472",798973032362606600,"repvaldemings","MH11621713","congress",21713,"DEMINGS, Valdez Butler",100,"(FL-10)","FL","House","valdez-butler-demings",10,-0.339
"473",803694179079458816,"senkamalaharris","MS11641701","congress",41701,"HARRIS, Kamala Devi",100,"(CA)","CA","Senate","kamala-devi-harris",0,-0.709
"474",806583915012046854,"repdrewferguson","MH11621717","congress",21717,"FERGUSON, Anderson Drew IV",200,"(GA-03)","GA","House","anderson-drew-iv-ferguson",3,0.624
"475",806906355214852096,"repraskin","MH11621741","congress",21741,"RASKIN, Jamie Ben",100,"(MD-08)","MD","House","jamie-ben-raskin",8,-0.547
"476",808416682972770304,"repohalleran","MH11621739","congress",21739,"O'HALLERAN, Thomas C.",100,"(AZ-01)","AZ","House","thomas-c-o-halleran",1,-0.185
"477",811239440916054016,"malinowski","MH11621942","congress",21942,"MALINOWSKI, Tomaz",100,"(NJ-07)","NJ","House","tomaz-malinowski",7,-0.271
"478",811313565760163844,"sencortezmasto","MS11641700","congress",41700,"CORTEZ MASTO, Catherine Marie",100,"(NV)","NV","Senate","catherine-marie-cortez-masto",0,-0.37
"479",811632636598910976,"reppaulmitchell","MH11621737","congress",21737,"MITCHELL, Paul",200,"(MI-10)","MI","House","paul-mitchell",10,0.426
"480",811986281177772032,"reptrey","MH11621725","congress",21725,"HOLLINGSWORTH, Joseph Albert III",200,"(IN-09)","IN","House","joseph-albert-iii-hollingsworth",9,0.407
"481",814103950404239360,"repbrianmast","MH11621735","congress",21735,"MAST, Brian Jeffery",200,"(FL-18)","FL","House","brian-jeffery-mast",18,0.412
"482",814179031956488192,"congressmanraja","MH11621730","congress",21730,"KRISHNAMOORTHI, S. Raja",100,"(IL-08)","IL","House","s-raja-krishnamoorthi",8,-0.311
"483",815241612154417152,"repjackbergman","MH11621704","congress",21704,"BERGMAN, John",200,"(MI-01)","MI","House","john-bergman",1,0.426
"484",815310506596691968,"repjoshg","MH11621723","congress",21723,"GOTTHEIMER, Josh S.",100,"(NJ-05)","NJ","House","josh-s-gottheimer",5,-0.138
"485",815733290955112448,"repjayapal","MH11621726","congress",21726,"JAYAPAL, Pramila",100,"(WA-07)","WA","House","pramila-jayapal",7,-0.697
"486",815952318487298048,"drnealdunnfl2","MH11621714","congress",21714,"DUNN, Neal Patrick",200,"(FL-02)","FL","House","neal-patrick-dunn",2,0.533
"487",815966620300480514,"repgallagher","MH11621720","congress",21720,"GALLAGHER, Michael",200,"(WI-08)","WI","House","michael-gallagher",8,0.444
"488",815985039485837312,"reploucorrea","MH11621711","congress",21711,"CORREA, Jose Luis",100,"(CA-46)","CA","House","jose-luis-correa",46,-0.283
"489",816012124505931780,"repdavidkustoff","MH11621731","congress",21731,"KUSTOFF, David",200,"(TN-08)","TN","House","david-kustoff",8,0.533
"490",816030424778543104,"repcharliecrist","MH11621712","congress",21712,"CRIST, Charlie Joseph Jr.",100,"(FL-13)","FL","House","charlie-joseph-jr-crist",13,-0.218
"491",816111677917851649,"reprooney","MH11621742","congress",21742,"ROONEY, Francis",200,"(FL-19)","FL","House","francis-rooney",19,0.508
"492",816131319033950208,"repjimbanks","MH11621702","congress",21702,"BANKS, James E.",200,"(IN-03)","IN","House","james-e-banks",3,0.633
"493",816157667882373120,"repcarbajal","MH11621709","congress",21709,"CARBAJAL, Salud",100,"(CA-24)","CA","House","salud-carbajal",24,-0.299
"494",816181091673448448,"repmceachin","MH11621736","congress",21736,"MCEACHIN, Aston Donald",100,"(VA-04)","VA","House","aston-donald-mceachin",4,-0.376
"495",816284664658874368,"reparrington","MH11621700","congress",21700,"ARRINGTON, Jodey Cook",200,"(TX-19)","TX","House","jodey-cook-arrington",19,0.625
"496",816298918468259841,"reprokhanna","MH11621728","congress",21728,"KHANNA, Rohit",100,"(CA-17)","CA","House","rohit-khanna",17,-0.588
"497",816303263586914304,"repbrianfitz","MH11621718","congress",21718,"FITZPATRICK, Brian K.",200,"(PA-01)","PA","House","brian-k-fitzpatrick",1,0.178
"498",816652616625168388,"repandybiggsaz","MH11621705","congress",21705,"BIGGS, Andrew S.",200,"(AZ-05)","AZ","House","andrew-s-biggs",5,0.882
"499",816683274076614656,"senjohnkennedy","MS11641703","congress",41703,"KENNEDY, John Neely",200,"(LA)","LA","Senate","john-neely-kennedy",0,0.559
"500",816705409486618624,"reptomsuozzi","MH11621747","congress",21747,"SUOZZI, Thomas",100,"(NY-03)","NY","House","thomas-suozzi",3,-0.209
"501",816719802328715264,"replizcheney","MH11621710","congress",21710,"CHENEY, Liz",200,"(WY-01)","WY","House","liz-cheney",1,0.509
"502",816833925456789505,"repbarragan","MH11621703","congress",21703,"BARRAǴN, Nanette Diaz",100,"(CA-44)","CA","House","nanette-diaz-barragan",44,-0.512
"503",817050219007328258,"replbr","MH11621706","congress",21706,"BLUNT ROCHESTER, Lisa",100,"(DE-01)","DE","House","lisa-blunt-rochester",1,-0.327
"504",817076257770835968,"repespaillat","MH11621715","congress",21715,"ESPAILLAT, Adriano J.",100,"(NY-13)","NY","House","adriano-j-espaillat",13,-0.617
"505",817138492614524928,"reptedbudd","MH11621708","congress",21708,"BUDD, Theodore Paul",200,"(NC-13)","NC","House","theodore-paul-budd",13,0.67
"506",818472418620608512,"repallawsonjr","MH11621732","congress",21732,"LAWSON, Alfred Jr.",100,"(FL-05)","FL","House","alfred-jr-lawson",5,-0.252
"507",818536152588238849,"repgonzalez","MH11621722","congress",21722,"GONZALEZ, Vicente Jr.",100,"(TX-15)","TX","House","vicente-jr-gonzalez",15,-0.378
"508",818554054309715969,"senjackyrosen","MS11621743","congress",21743,"ROSEN, Jacklyn Sheryl",100,"(NV)","NV","Senate","jacklyn-sheryl-rosen",0,-0.274
"509",818713465653051392,"repdarrensoto","MH11621746","congress",21746,"SOTO, Darren Michael",100,"(FL-09)","FL","House","darren-michael-soto",9,-0.38
"510",818948638890217473,"repmattgaetz","MH11621719","congress",21719,"GAETZ, Matthew L. II",200,"(FL-01)","FL","House","matthew-l-ii-gaetz",1,0.621
"511",818975124460335106,"repdonbacon","MH11621701","congress",21701,"BACON, Donald J.",200,"(NE-02)","NE","House","donald-j-bacon",2,0.411
"512",823552974253342721,"repanthonybrown","MH11621707","congress",21707,"BROWN, Anthony Gregory",100,"(MD-04)","MD","House","anthony-gregory-brown",4,-0.342
"513",826589191412862976,"joecunninghamsc","MH11621913","congress",21913,"CUNNINGHAM, Joe",100,"(SC-01)","SC","House","joe-cunningham",1,-0.118
"514",827279765287559171,"repmikejohnson","MH11621727","congress",21727,"JOHNSON, Mike",200,"(LA-04)","LA","House","mike-johnson",4,0.557
"515",828977216595849216,"reprutherfordfl","MH11621744","congress",21744,"RUTHERFORD, John Henry",200,"(FL-04)","FL","House","john-henry-rutherford",4,0.399
"516",829061809135030272,"delgadoforny19","MH11621916","congress",21916,"DELGADO, Antonio",100,"(NY-19)","NY","House","antonio-delgado",19,-0.202
"517",839226269627621376,"katiehill4ca","MH11621932","congress",21932,"HILL, Katie",100,"(CA-25)","CA","House","katie-hill",25,-0.306
"518",843636970538618880,"repclayhiggins","MH11621724","congress",21724,"HIGGINS, Clay",200,"(LA-03)","LA","House","clay-higgins",3,0.569
"519",854715071116849157,"repronestes","MH11621750","congress",21750,"ESTES, Ron",200,"(KS-04)","KS","House","ron-estes",4,0.6
"520",872148729184362497,"drpaulgosar","MH11621103","congress",21103,"GOSAR, Paul",200,"(AZ-04)","AZ","House","paul-gosar",4,0.676
"521",872156132688711681,"laurenunderwood","MH11621979","congress",21979,"UNDERWOOD, Lauren",100,"(IL-14)","IL","House","lauren-underwood",14,-0.568
"522",880480631108644864,"repralphnorman","MH11621753","congress",21753,"NORMAN, Ralph",200,"(SC-05)","SC","House","ralph-norman",5,0.785
"523",882958562296819714,"spanbergerva07","MH11621966","congress",21966,"SPANBERGER, Abigail",100,"(VA-07)","VA","House","abigail-spanberger",7,-0.172
"524",892491627088011264,"maxrose4ny","MH11621958","congress",21958,"ROSE, Max",100,"(NY-11)","NY","House","max-rose",11,-0.175
"525",899978622416695297,"gillibrandny","MS11620735","congress",20735,"GILLIBRAND, Kirsten",100,"(NY)","NY","Senate","kirsten-gillibrand",0,-0.473
"526",930552552302792705,"dancrenshawtx","MH11621911","congress",21911,"CRENSHAW, Daniel",200,"(TX-02)","TX","House","daniel-crenshaw",2,0.393
"527",931614483050414080,"repjohncurtis","MH11621755","congress",21755,"CURTIS, John R.",200,"(UT-03)","UT","House","john-r-curtis",3,0.542
"528",941000686275387392,"sentinasmith","MS11641706","congress",41706,"SMITH, Tina",100,"(MN)","MN","Senate","tina-smith",0,-0.393
"529",941080085121175552,"sendougjones","MS11641705","congress",41705,"JONES, Gordon Douglas (Doug)",100,"(AL)","AL","Senate","gordon-douglas-doug-jones",0,-0.092
"530",961312723035394048,"marygayscanlon","MH11621762","congress",21762,"SCANLON, Mary Gay",100,"(PA-05)","PA","House","mary-gay-scanlon",5,-0.487
"531",983348251972816896,"senhydesmith","MS11641707","congress",41707,"HYDE-SMITH, Cindy",200,"(MS)","MS","Senate","cindy-hyde-smith",0,0.366
"532",984456621417000960,"repconorlamb","MH11621756","congress",21756,"LAMB, Conor",100,"(PA-17)","PA","House","conor-lamb",17,-0.118
"533",996094929733652481,"repdlesko","MH11621757","congress",21757,"LESKO, Debbie",200,"(AZ-08)","AZ","House","debbie-lesko",8,0.608
"534",1017500185356853248,"senbillcassidy","MS11620919","congress",20919,"CASSIDY, Bill",200,"(LA)","LA","Senate","bill-cassidy",0,0.454
"535",1017819745880543238,"repwexton","MH11621983","congress",21983,"WEXTON, Jennifer",100,"(VA-10)","VA","House","jennifer-wexton",10,-0.411
"536",1028854804087492613,"reptimburchett","MH11621905","congress",21905,"BURCHETT, Timothy",200,"(TN-02)","TN","House","timothy-burchett",2,0.71
"537",1029094268542099457,"lancegooden","MH11621925","congress",21925,"GOODEN, Lance",200,"(TX-05)","TX","House","lance-gooden",5,0.73
"538",1037341536592310272,"repbalderson","MH11621759","congress",21759,"BALDERSON, Troy",200,"(OH-12)","OH","House","troy-balderson",12,0.442
"539",1039879658400112640,"repcloudtx","MH11621758","congress",21758,"CLOUD, Michael",200,"(TX-27)","TX","House","michael-cloud",27,0.647
"540",1052896620797460481,"rephoulahan","MH11621934","congress",21934,"HOULAHAN, Christina",100,"(PA-06)","PA","House","christina-houlahan",6,-0.31
"541",1054381765224210432,"repagonzalez","MH11621924","congress",21924,"GONZALEZ, Anthony",200,"(OH-16)","OH","House","anthony-gonzalez",16,0.294
"542",1060584809095925762,"repshalala","MH11621963","congress",21963,"SHALALA, Donna",100,"(FL-27)","FL","House","donna-shalala",27,-0.357
"543",1061310112013434882,"repdeanphillips","MH11621953","congress",21953,"PHILLIPS, Dean",100,"(MN-03)","MN","House","dean-phillips",3,-0.232
"544",1064595993222615040,"repjoemorelle","MH11621761","congress",21761,"MORELLE, Joseph D.",100,"(NY-25)","NY","House","joseph-d-morelle",25,-0.314
"545",1067541214671577093,"repmgs","MH11621762","congress",21762,"SCANLON, Mary Gay",100,"(PA-05)","PA","House","mary-gay-scanlon",5,-0.487
"546",1067748650485497862,"repchrispappas","MH11621951","congress",21951,"PAPPAS, Chris",100,"(NH-01)","NH","House","chris-pappas",1,-0.37
"547",1067818539179024386,"repkevinhern","MH11621760","congress",21760,"HERN, Kevin",200,"(OK-01)","OK","House","kevin-hern",1,0.68
"548",1068273911224094721,"repkatiehill","MH11621932","congress",21932,"HILL, Katie",100,"(CA-25)","CA","House","katie-hill",25,-0.306
"549",1069636653353000962,"repsusanwild","MH11621763","congress",21763,"WILD, Susan",100,"(PA-07)","PA","House","susan-wild",7,-0.367
"550",1072134139560620033,"repmikelevin","MH11621939","congress",21939,"LEVIN, Mike",100,"(CA-49)","CA","House","mike-levin",49,-0.38
"551",1072158357237174272,"repbencline","MH11621908","congress",21908,"CLINE, Benjamin",200,"(VA-06)","VA","House","benjamin-cline",6,0.716
"552",1074782372594413569,"repdustyjohnson","MH11621935","congress",21935,"JOHNSON, Dustin",200,"(SD-01)","SD","House","dustin-johnson",1,0.489
"553",1075040139351597056,"repvantaylor","MH11621973","congress",21973,"TAYLOR, Nicholas",200,"(TX-03)","TX","House","nicholas-taylor",3,0.552
"554",1075080722241736704,"repharley","MH11621960","congress",21960,"ROUDA, Harley",100,"(CA-48)","CA","House","harley-rouda",48,-0.325
"555",1075205691621720064,"repbryansteil","MH11621970","congress",21970,"STEIL, Bryan",200,"(WI-01)","WI","House","bryan-steil",1,0.425
"556",1075517806551154689,"repescobar","MH11621917","congress",21917,"ESCOBAR, Veronica",100,"(TX-16)","TX","House","veronica-escobar",16,-0.477
"557",1075830599007510535,"reppetestauber","MH11621969","congress",21969,"STAUBER, Peter",200,"(MN-08)","MN","House","peter-stauber",8,0.279
"558",1075904377221722113,"repfletcher","MH11621919","congress",21919,"FLETCHER, Elizabeth",100,"(TX-07)","TX","House","elizabeth-fletcher",7,-0.43
"559",1076161611033968640,"rephaleystevens","MH11621972","congress",21972,"STEVENS, Haley",100,"(MI-11)","MI","House","haley-stevens",11,-0.375
"560",1078355119920562176,"repcolinallred","MH11621900","congress",21900,"ALLRED, Colin",100,"(TX-32)","TX","House","colin-allred",32,-0.442
"561",1078401427347857408,"repslotkin","MH11621965","congress",21965,"SLOTKIN, Elissa",100,"(MI-08)","MI","House","elissa-slotkin",8,-0.314
"562",1078692057940742144,"repmaxrose","MH11621958","congress",21958,"ROSE, Max",100,"(NY-11)","NY","House","max-rose",11,-0.175
"563",1078693601356509184,"senatorromney","MS11641902","congress",41902,"ROMNEY, Willard Mitt (Mitt)",200,"(UT)","UT","Senate","willard-mitt-mitt-romney",0,0.37
"564",1078741899572240384,"reprussfulcher","MH11621920","congress",21920,"FULCHER, Russell",200,"(ID-01)","ID","House","russell-fulcher",1,0.618
"565",1078749802765139968,"repjoeneguse","MH11621948","congress",21948,"NEGUSE, Joseph",100,"(CO-02)","CO","House","joseph-neguse",2,-0.441
"566",1078771401497161728,"repspanberger","MH11621966","congress",21966,"SPANBERGER, Abigail",100,"(VA-07)","VA","House","abigail-spanberger",7,-0.172
"567",1078771848882593793,"repandykimnj","MH11621937","congress",21937,"KIM, Andy",100,"(NJ-03)","NJ","House","andy-kim",3,-0.293
"568",1079061579973439488,"repsusielee","MH11621938","congress",21938,"LEE, Susie",100,"(NV-03)","NV","House","susie-lee",3,-0.29
"569",1079104563280527364,"repaoc","MH11621949","congress",21949,"OCASIO-CORTEZ, Alexandria",100,"(NY-14)","NY","House","alexandria-ocasio-cortez",14,-0.226
"570",1079769536730140672,"reprashida","MH11621975","congress",21975,"TLAIB, Rashida",100,"(MI-13)","MI","House","rashida-tlaib",13,-0.275
